eval_id,x,hub,f1,f2,f3,g1,g2,g3,feasible
170,"[0.15717890735720347, 0.7544971653308684, 0.5626433038192439, 0.30191955391093134, 0.7014908779917092, 0.5406196894985732, 0.4369340776104941, 0.6987204238951541, 0.35539706231188195, 0.8657563843839042]","[0.4461410977000984, 1.1955925254176123]",-36.859981536865234,0.47,2708.4177988558777,-110.01103943218095,0.0,0.0,1
171,"[0.2784955348028045, 0.3261319689014299, 0.8571251126697244, 0.43638248684283154, 0.36434592339920735, 0.2968674111288858, 0.7188127016037791, 0.32156507272468593, 0.4692558049930666, 0.5260988300398924]","[0.2461248566170017, 1.0189448288939065]",-17.667713165283203,0.145,2130.842211022167,99.06367009107629,1.0,0.0,0
172,"[0.5208079591422184, 0.3661067504585965, 0.6545356815805318, 0.526745338622808, 0.638696934710514, 0.37552021909865846, 0.6795468215615978, 0.24790231821552663, 0.3362193345672334, 0.6488186516799986]","[0.30202676423639685, 1.140148159465465]",-25.583650588989258,0.063,2053.4471749596655,185.75591422694333,0.0,0.0,0
173,"[0.8227586182193888, 0.5018192998771891, 0.5263136926406582, 0.47792205720485964, 0.13670759580048839, 0.41545188259202337, 0.28909277776548487, 0.6822248161870218, 0.5697381713561622, 0.834484938839899]","[0.33202304602436555, 0.8608165856183032]",-29.002784729003906,0.573,2016.6749702963277,47.91194882925757,2.0,0.0,0
174,"[0.3611939772817851, 0.8459479825917252, 0.36794977720027344, 0.5204508306740854, 0.37047563706387243, 0.9788111829712289, 0.6916052090138941, 0.6351127294177801, 0.299274502994984, 0.530327188875505]","[0.6152833333080414, 0.3104641469431567]",-46.50382614135742,0.065,2108.371614556885,77.30844843222437,3.0,0.0,0
175,"[0.8456910560339547, 0.45802289088620657, 0.8959201325568499, 0.5071597562855162, 0.6997580409854649, 0.8347039358840369, 0.2251644547198071, 0.47450254004739034, 0.5770181364938277, 0.5244272922302196]","[0.5144013280392172, 0.9311561479203267]",-29.289627075195312,0.017,2408.7423396862673,-80.74572781206109,2.0,0.0,0
176,"[0.6135554776311773, 0.9059967003865728, 0.42221239705188796, 0.41711517478158755, 0.8732429441286754, 0.3727727320939888, 0.4542850479756859, 0.599065731931244, 0.37860245591694996, 0.8001950433278888]","[0.21565208118609527, 0.7447352368369712]",-24.255783081054688,0.034,2201.4001308450597,-75.54137063459274,2.0,0.0,0
177,"[0.5500833459431222, 0.8333347885712472, 0.3375214115941134, 0.16575693872820133, 0.3606667926259762, 0.6174652324802934, 0.4324251296929905, 0.32211838374549356, 0.8016059059762971, 0.7031023487763811]","[0.45288840528970087, 1.03482916469134]",-33.43088150024414,0.431,2454.6269765839493,-94.45619458330015,1.0,0.0,0
178,"[0.5976559857718213, 0.26397227550071156, 0.5132243578023388, 0.352669691400667, 0.5294573304876966, 1.0, 0.6713481372518519, 0.2845110504352748, 0.49411566339547097, 1.0]","[0.48527613873499537, 1.1304960532023762]",-20.225341796875,0.164,1817.773825318475,138.33671117071356,0.0,0.0,0
179,"[0.11929437671841343, 0.3974802853463746, 0.5379260339094855, 0.1830324694694025, 0.6312322129937028, 0.9422045553629879, 0.9504362317676007, 0.6845195484829195, 0.5370945415022901, 1.0]","[0.20577791118571698, 1.0344546566909485]",-17.82878303527832,0.675,2099.5243758316915,-146.2440237234871,2.0,0.0,0
180,"[0.3748652189197761, 0.48082415666771705, 0.4432371375554768, 0.3766592961208913, 0.39764885045247045, 0.2638970167413237, 0.3526176639220304, 0.6565974659596396, 0.9929378721865059, 0.7167253658544622]","[0.6124546088690571, 0.683769240528094]",-31.50469207763672,0.058,1613.888798467183,126.24072384343914,1.0,0.0,0
181,"[0.3088470217659233, 0.6230165241567835, 0.5436176613101273, 0.4624319376679413, 0.4494373460474458, 0.0846399982144955, 0.5594728297481945, 0.1081872238277399, 0.7494830954153461, 0.8308002511017324]","[0.4549109423527822, 1.1679836190933335]",-24.605525970458984,0.104,2270.8472080337606,114.75322717615981,0.0,0.0,0
182,"[0.312073963809604, 0.3196918931909562, 0.3854575829348674, 0.6051212633445371, 0.46562169599433423, 0.25604040168238046, 0.4849254570867166, 0.38929406494846563, 0.9481080253947707, 0.7863147362754866]","[0.3460050724958427, 1.1057434122628564]",-39.4960823059082,0.101,1866.603712769485,58.56454061311729,1.0,0.0,0
183,"[0.23082806283511426, 0.4795087653287891, 0.3981929118581383, 0.4410389997707932, 0.4278427391911565, 0.5882005625428296, 0.5215192557489037, 0.17297639647193455, 0.3062386332668365, 1.0]","[0.634703343915494, 1.127624226300309]",-42.94966125488281,0.226,2192.8126450494356,18.701079235607978,1.0,0.0,0
184,"[0.29763596821983007, 0.9549571297000912, 0.4406997354064565, 0.49275639302798346, 0.6397905422086393, 0.0, 0.9083277017450788, 0.210848358689942, 0.5382600641812396, 0.7563730990943192]","[0.26827014317040876, 0.9685800990193966]",-39.6220588684082,0.118,2711.8248343974437,-172.66644873400753,3.0,1.0,0
185,"[0.7114742699859355, 0.7396239941470593, 0.3246523155341691, 0.5246243753959036, 0.6829737719674355, 0.05774430999379833, 0.49745961655829835, 0.7691280335317086, 0.0, 0.06470325215237094]","[1.1082291939113278, 0.13636621368190782]",-4.985952854156494,0.094,2562.1475513102887,203.1041910098146,1.0,0.0,0
186,"[0.5182085861770493, 0.9995304476307315, 0.18192184328888272, 0.28585461487517955, 0.30195351724053704, 0.06556722906561101, 0.3679201500312385, 0.7522520401403775, 0.9777993453733231, 0.7554348072167126]","[0.18412866279630125, 0.9437233221290332]",-35.8818473815918,0.36,2850.3320882286616,51.878894966870774,3.0,0.0,0
187,"[0.927377794427923, 0.7867348651815745, 0.7711838047612256, 0.39742442649218135, 0.4616847987616526, 0.08505117781530404, 0.41316544958719237, 0.13027596561512306, 0.34762768590864535, 0.6071214571857139]","[0.5299345080977202, 0.8707791532115746]",-25.456029891967773,0.041,2273.5186823086024,-19.013094216796617,2.0,0.0,0
188,"[0.21553286077655626, 0.7387889622285926, 0.3766365426715058, 0.34058099507338585, 0.8025234205730304, 0.14872254329705292, 0.3915253440137155, 0.1286007447221941, 0.5955430824052044, 0.37638320523292806]","[0.7127656436321984, 1.0050818386947002]",-39.668941497802734,0.256,2793.666041406439,142.82023335045477,0.0,0.0,0
189,"[0.15603804472190316, 0.45568874193224623, 0.3468152818217337, 0.4375263786629252, 0.21699225445491738, 0.7736714636237333, 0.4902341521544202, 0.4400593165439595, 0.6746650446779185, 0.9890749931593396]","[0.6861263794447796, 0.6297171290752571]",-35.31318664550781,0.473,1800.126455212414,52.20387455430486,3.0,0.0,0
190,"[0.4654116373829672, 0.27092965765525545, 0.6368677335190134, 0.7190852095371352, 0.8024118962766233, 0.07437015257178728, 0.7566268818110045, 0.07489519135569801, 0.7103965658823191, 0.7743403479059094]","[0.47680302563846294, 1.1246992374491198]",-50.32294464111328,0.154,2982.5671361741256,76.94506147525519,2.0,0.0,0
191,"[1.0, 0.5048029591589795, 0.3034234737944087, 0.33469376888556046, 0.2860043589694373, 0.31609834553456, 0.5449660949117013, 0.5299495649208625, 0.38286187495699125, 0.38740090566815377]","[0.7874973223889483, 0.41210026806856864]",-30.180644989013672,0.135,1566.6359785935215,170.4999384324105,1.0,0.0,0
192,"[0.3292845218505064, 0.6021098396864517, 0.436326704959963, 0.5964678582029921, 0.5887495307767696, 0.2137934522991496, 0.8919182012263522, 0.44083770770684233, 1.0, 0.6484897133600201]","[0.579907997314939, 0.74119095316552]",-31.690832138061523,0.086,1437.161724215154,71.62020844714345,1.0,0.0,0
193,"[0.816204586545087, 0.6553793672708262, 0.46223540590142986, 0.508230123793227, 0.32914531551086423, 0.214107066097857, 0.5698266409735837, 0.8812579656907893, 0.8155681378945293, 0.05994434803405252]","[0.7407096910918787, 0.29786802460634443]",-25.26511001586914,0.087,2066.3152621242352,118.34893132218053,2.0,0.0,0
194,"[0.4284276063421961, 0.6216064288540407, 0.3658867469497558, 0.42004950739844354, 0.5423711376250976, 0.3732002727064958, 0.4788908041282968, 0.5685800452440581, 0.768708344239047, 0.680533250445107]","[0.3691269781440385, 1.0232723938725747]",-17.154977798461914,0.063,1732.5188390790677,0.6869280902227217,1.0,0.0,0
195,"[0.5619502281538692, 0.714038279949493, 0.4052785638556309, 0.30793173474701707, 0.35181733651898955, 0.4120127178468201, 0.5452479485693845, 0.5246799041486043, 0.7690203550501586, 0.6130392331190044]","[0.3227507542203738, 1.0237085421291965]",-22.95315170288086,0.105,1525.985309225295,79.87875287695618,1.0,0.0,0
196,"[0.2334973622575159, 0.5273856533416776, 0.6935715386316813, 0.6758820398301726, 0.39485272501236274, 0.8022084073571354, 0.4608513331058591, 0.12662524063361988, 0.28194425282911695, 0.9997787501994783]","[0.5669697127728923, 1.1076785535292095]",-35.75223922729492,0.221,2162.473057492753,-8.535907001739645,1.0,0.0,0
197,"[0.15966507144207204, 0.6176813207724972, 0.3190559268608081, 0.3847910206430952, 0.37094443356944007, 0.5266691157185225, 0.9845702593421171, 0.177479619909028, 0.500093258631184, 1.0]","[0.34711612750699233, 1.3188568058608936]",-45.956146240234375,0.461,2704.964545163826,-125.81146617115581,1.0,0.0,0
198,"[0.6046504917818563, 0.7108666672350055, 0.46224231306208585, 0.48853574341908884, 0.8779932663553385, 0.963088185450551, 0.3380748142736814, 0.20293693881548983, 0.16342132859223307, 0.6353991164381998]","[0.3023464476412497, 1.4939576318102312]",-31.578590393066406,0.015,2848.14589060154,172.89418347481967,1.0,0.0,0
199,"[0.24917459549908247, 0.6085973554822584, 0.3954467433140192, 0.333135288831586, 0.4371669542274599, 0.518892641959555, 0.5261565418290058, 0.4454494645983313, 0.80677069871117, 0.826647964168827]","[0.3166231600096038, 1.2238325042016258]",-36.94483184814453,0.194,2020.7343136033257,75.47907950257272,0.0,0.0,0
200,"[0.638381748492344, 0.7145535291710379, 0.3920136364430082, 0.3531591451347077, 0.20585327465550976, 0.20634222660655843, 0.5309192538324068, 0.3106730356285376, 0.929873828397804, 0.3486834249895158]","[0.49813919964210834, 1.0116496759915752]",-40.249717712402344,0.285,2474.2999840545053,-64.66556137717419,0.0,0.0,1
201,"[0.4033630903636565, 0.6507606408425687, 0.5565421631903708, 0.468293218583153, 0.41794529752052145, 0.2435779400852257, 0.8842767973014146, 0.6850985387593677, 0.5033556996162633, 0.8207247768264456]","[0.44558808684482876, 0.8226945243084053]",-22.910417556762695,0.04,1480.803662007119,-71.19075704494202,1.0,0.0,0
202,"[0.3218302964284922, 0.7056290514425758, 0.6074548940299059, 0.36504226108454074, 0.6929530021070444, 0.46675373406591786, 0.4095762253309849, 0.39600921626178703, 0.0544482873656454, 0.6635973805162086]","[0.33113132282814733, 1.1387466377498596]",-18.46189308166504,0.097,2765.7920079512787,86.82305384178633,2.0,0.0,0
203,"[0.5164253619294676, 0.6216371762254351, 0.45362909009040636, 0.5397087100507413, 0.7702050716046569, 0.36349873950788714, 0.2506110100819981, 0.18716257864640515, 0.5515505740054787, 0.9072027179891503]","[0.3274582305736165, 1.1203691290391269]",-11.268109321594238,0.019,2397.6352410644463,-5.189343682911044,1.0,0.0,0
204,"[0.7438157650066712, 0.5732888333315316, 0.35043732381437265, 0.3966253049686771, 0.358514949136142, 0.24380663836064786, 0.6914049662370251, 0.2686503696381872, 0.7518435882390927, 0.511078181639497]","[0.46082633052330296, 0.9255842494906132]",-19.00974464416504,0.074,2087.3565446796365,-59.19006352862783,1.0,0.0,0
205,"[1.0, 0.7733706564364264, 0.5524159426598793, 0.3360405821657361, 1.0, 0.2038894139702399, 0.7945076482686306, 0.6785701116147518, 1.0, 0.0]","[1.2546994069964539, 0.009898433491054449]",-25.959333419799805,0.083,2880.6130968776065,-87.81229179350032,5.0,0.0,0
206,"[0.27685387886572876, 0.7745224690533183, 0.40166565461448367, 0.2793412453642048, 0.4710026306683787, 0.33994938293475596, 0.433792456178206, 0.526221191552344, 0.5935739389691387, 0.2617611923483384]","[0.3045181838632355, 1.2558975849580025]",-24.19602394104004,0.148,2641.3877608807356,19.26705998853683,0.0,0.0,0
207,"[0.31814122873849204, 0.20844335743897402, 0.7840866126147066, 0.5164116541543656, 0.4265754565747023, 0.37444645979610136, 0.5409097982153707, 0.44061006066621905, 0.40855903640134195, 0.6331917261152203]","[0.5292729267255618, 1.0611661804540276]",-21.053401947021484,0.279,2245.147039647396,-80.26023575901087,0.0,0.0,1
208,"[0.040593064562680296, 0.3982449534758967, 0.7339236215635884, 0.35939276429869504, 0.41961074957598316, 0.5379826751603947, 0.23029094640828773, 0.32805060244578615, 0.5479315213752564, 0.8888896504981262]","[0.6186807638383983, 0.9739719250698898]",-46.787960052490234,1.0,2585.4938861612864,-279.58618371601244,1.0,0.0,0
209,"[0.2718535124136592, 0.07906254901042825, 0.3471567616634116, 0.11384203337021963, 0.0031895939985285868, 0.9374494272701936, 0.22059660460404362, 0.31241264187227913, 0.0, 1.0]","[0.41683388797175275, 0.8359819065337031]",-28.838600158691406,1.0,2479.470666333374,-120.19871130390322,4.0,0.0,0
210,"[0.484752739740047, 0.34689553385610417, 0.4974271894142089, 0.6513902701971059, 0.997229640573826, 1.0, 0.6111719188522071, 0.12018003991685156, 0.17602852995255205, 0.8229069474274651]","[0.5490105425341038, 1.1189005823056992]",-54.143394470214844,0.074,2936.9019148986013,-20.96289741988602,1.0,1.0,0
211,"[0.2624421522195048, 0.3136672586532934, 0.5663762309384763, 0.37135032014937475, 0.49252017658671887, 0.781916085046054, 0.5939420894015907, 0.18990558608181338, 0.48094628980107706, 1.0]","[0.5189350959896757, 1.1410986626100308]",-44.810482025146484,0.166,1887.64856334486,40.55612509328836,0.0,0.0,0
212,"[0.7774344283499026, 0.8296355944254076, 0.6231669018058114, 0.4491265903201571, 0.9277190449904085, 0.22038827824517337, 0.3418019955629351, 0.2132569712514295, 0.8935670864161003, 0.3163976048734273]","[0.36304781249006307, 1.0932101396592615]",-23.917829513549805,0.024,2125.9276556940786,83.13498958617632,1.0,0.0,0
213,"[0.43033712786354456, 0.4890204417236171, 0.3205373402670238, 0.4165989615077298, 0.31986165344502254, 0.6688361009873335, 0.1816811152741128, 0.6092809744990384, 0.40654813832646514, 0.44517608322586694]","[0.4403045603357475, 0.8639395755805642]",-23.388763427734375,0.099,1374.6217722257636,78.39438137166727,1.0,0.0,0
214,"[0.221265802034627, 0.4153938156267231, 0.6092105194251529, 0.20305205094640547, 0.29057361701562306, 0.11163278237275223, 0.23620358910962508, 0.3844639800999004, 0.3726757028266067, 0.468308237544199]","[0.31460627463288215, 1.0174311517709793]",-15.149908065795898,0.29,2343.9436629048405,35.94142953770364,2.0,0.0,0
215,"[0.3756521710950248, 0.3502334238627683, 0.5591578851969867, 0.46443817394990133, 0.8867860024074244, 0.01629985247653177, 0.9213293053558556, 0.32530055836639443, 0.7407014450444315, 0.40186076669190596]","[0.46303919699909685, 1.0520532071995015]",-43.15231704711914,0.074,2513.7589553986777,-104.16879380404225,1.0,0.0,0
216,"[0.21120913466350164, 0.4233390376103618, 0.8583928045858344, 0.3673428675684195, 0.3689275949159084, 0.46084555313816533, 0.2936721937564984, 0.27366557049573426, 0.7175616082254133, 1.0]","[0.260946959574262, 1.2198793481433723]",-45.70998001098633,0.269,2555.7612864790317,-198.13753730861293,1.0,0.0,0
217,"[0.9123176504775956, 0.43187401587458446, 0.19540776087130104, 0.38649170163626945, 0.25119256834640336, 0.40287195512558466, 0.49263925806778913, 0.5346529567264106, 0.3609389313841244, 0.42287509229593345]","[0.39319702918355237, 0.9375241604012703]",-18.4389705657959,0.314,2247.2235210795498,43.793881517226765,1.0,0.0,0
218,"[0.6646333974810836, 0.44060942360183486, 0.49411957884443175, 0.5337692471049026, 0.37913938585819207, 0.0, 0.03335173265259036, 0.8553298230136075, 1.0, 0.19108376888183534]","[0.9990423819868893, 0.2989587063091765]",-15.11371898651123,0.054,2780.752927235851,1.9938541113015447,1.0,0.0,0
219,"[0.49365418590608273, 0.6357614018622787, 0.4627022808581443, 0.4710012000915181, 0.4133699953912478, 0.37888227206083686, 0.4739227970994566, 0.4948091201569915, 0.4460108958080725, 0.3952126956419837]","[0.5370635278949952, 0.8916559378795849]",-4.278486728668213,0.035,1280.0393660700324,169.5026977289677,1.0,0.0,0
220,"[0.6720112708163442, 0.30123449104313793, 0.2758802498457404, 0.4806872912079943, 0.3545551142056449, 0.6179917943597336, 0.19333623286520213, 0.39385807484582475, 1.0, 0.25649815673564047]","[0.2686965607835961, 1.1467698393621175]",-37.372798919677734,0.148,2301.942807682292,114.23630505879981,1.0,0.0,0
221,"[0.8352925652866013, 0.2578906484165526, 0.4018650703666809, 0.790938290395377, 0.4216062099250093, 0.2716812242024766, 0.3658792176391402, 0.24828235308634541, 0.3550861216831043, 0.7922330651465136]","[0.45848332000483194, 1.080153993330118]",-27.676027297973633,0.173,2384.655048471546,94.55953371900128,0.0,0.0,0
222,"[0.09766124955932891, 0.4870508387176315, 0.006034716886416837, 0.9999951289878413, 0.2991548932225574, 0.5008076989231579, 0.16716873345657707, 0.25708785188319044, 0.3629583299567842, 0.7950771017015189]","[0.7706569507391636, 0.8919275366347188]",-37.772274017333984,1.0,3561.2184154671127,-181.9528566366468,1.0,0.0,0
223,"[0.3207037900448431, 0.4923928696182078, 0.37820118501745864, 0.48591242143259483, 0.4855245450601627, 0.21356630336774005, 0.560585466525947, 0.22969946977731068, 0.8376332763233206, 0.9297819886369091]","[0.5747184321398684, 1.1314319996730955]",-35.699825286865234,0.099,1665.8544726753892,152.47113535926246,0.0,0.0,0
224,"[0.14117306085946338, 0.822230910813191, 0.48244476526179064, 0.3706957784313745, 0.6291059093046263, 0.34784981808433574, 0.27665234594650717, 0.9012853759630836, 0.7259553118720462, 0.4382085290381393]","[0.9917547803881144, 0.30232433940237174]",-43.5323371887207,0.543,2433.684494364007,-94.52081413661932,1.0,0.0,0
225,"[0.2551925116529273, 0.40635123177446575, 0.7418685917857923, 0.3659398012741154, 0.5981133946100883, 0.2715131013921315, 0.6196471413930192, 0.34795101005452067, 0.5081411699897256, 0.8916728014294542]","[0.5095044374284521, 1.305826136899072]",-31.071077346801758,0.177,2574.7233971385745,54.330353860454125,0.0,0.0,0
226,"[0.5802573328092021, 0.499775544629054, 0.4539833236804624, 0.5337325474267458, 0.39981978735243595, 0.49283602709516666, 0.7746233371121516, 0.395442584421158, 0.4392647559622414, 0.46299628977697593]","[0.5252757280136985, 1.0866086954460414]",-11.894445419311523,0.041,1424.3481101423122,133.7449078210637,0.0,0.0,0
227,"[0.6829747606918377, 0.2984478862886399, 0.7382992132487786, 0.48640929220120577, 0.5181594105814588, 0.7977559688682574, 0.5401018795089889, 0.45458687896962, 0.38966745563027216, 0.9189904298575728]","[0.40790806002666374, 1.092515480422381]",-38.39097213745117,0.117,2097.745146812723,-88.99958019556902,0.0,0.0,1
228,"[0.35101856723948566, 0.747973338260718, 0.31257129252791027, 0.48416100571632303, 0.3396689915226197, 0.7334014585702463, 0.4986841205941255, 0.3798187686876016, 0.6853112473588902, 0.518165297957269]","[0.7010372111943812, 0.9564104234768293]",-15.631325721740723,0.1,1947.309235972351,17.043443892699088,1.0,0.0,0
229,"[0.9941891157831924, 0.8577977857387633, 0.3778996770291045, 0.8202678228399546, 0.32745262944937814, 0.11564134104227167, 1.0, 0.3603704745435556, 0.6974344141526123, 0.3305809803450516]","[0.02579367437057215, 1.3607900579325383]",-27.28510093688965,0.091,4056.151186305165,154.3576547904772,3.0,1.0,0
230,"[0.3553159079280185, 0.6652662570691434, 0.42912496741514605, 0.25878459293869577, 0.2185350914649295, 0.3105119448179804, 0.3233943158300996, 0.39288405413811983, 0.864092014517831, 0.21885036107834294]","[0.7951327862832267, 0.9777699983253895]",-25.244291305541992,0.248,2617.8475633782255,67.6641275143725,2.0,1.0,0
231,"[0.6878995562250965, 0.38956027701960766, 0.7109759794532547, 0.43678676330644883, 0.6032244462540048, 0.17518875895534433, 0.9512088684645325, 0.2677836421513739, 0.19036989273331284, 0.6851435003283955]","[0.47408096291395774, 1.2798366649562531]",-41.902400970458984,0.046,2430.981870954733,92.95640379890233,0.0,0.0,0
232,"[0.24207301813678211, 0.7008629511274885, 0.4778599938330028, 0.7764293797353985, 0.8745956464888248, 0.514055763557127, 0.5453693969400845, 0.47398082096863203, 0.5323701316729458, 0.0867999630390271]","[0.2838977469721862, 1.0407857738941866]",-41.51961898803711,0.204,2557.7067642078723,124.20732453058633,2.0,0.0,0
233,"[0.9274627624164563, 0.645123978849912, 0.49684857617707623, 0.6120448505978114, 0.49817438286217436, 0.9975127328586803, 0.44591592922427564, 0.33443597209314946, 0.5365239593231581, 0.5002905849721846]","[0.38050411642993953, 1.0896308484084043]",-14.989933967590332,0.012,2491.715080267049,91.23915481225237,2.0,1.0,0
234,"[0.48026364148952005, 0.4325811446118488, 0.6380533752631379, 0.4581204609115892, 0.37754384964431725, 0.2006307258249411, 0.258890027756939, 0.08507204039541029, 0.9368417205365691, 0.4199936653620837]","[0.27039906392604646, 1.302100339178711]",-35.5288200378418,0.054,2291.4353686963386,126.52696819940203,0.0,0.0,0
235,"[0.44955801806685597, 0.8127856731610736, 0.45266433652593946, 0.7445667996508097, 0.3411965846216887, 0.16114303529667492, 0.0034652675531049834, 0.2842264937795108, 0.8105632004474479, 0.6457131326895083]","[0.8362117171833948, 0.5945688299778945]",-37.07734680175781,0.077,2612.9218826770257,46.79763521883373,2.0,0.0,0
236,"[0.2681738793472764, 0.37547640648163527, 0.5399497354046389, 0.49409442453438807, 0.5661349837459069, 0.8178310269898157, 0.542636428269952, 0.3304249719200332, 0.2415452188311162, 0.9765985422701169]","[0.4611940846198561, 1.117505878697086]",-26.008115768432617,0.158,1961.9553960923672,85.31566761328688,0.0,0.0,0
237,"[0.5658425502314353, 0.5637481224290215, 0.6164848027976138, 0.6635791157839674, 0.4100890537856608, 0.3469957601228207, 0.24306305306372064, 0.3412049763956206, 0.4478588950751217, 0.6717908271475108]","[0.6582441610954679, 0.8761526627461225]",-14.750643730163574,0.036,1552.021551523626,167.04708889310092,1.0,0.0,0
238,"[0.1935957510793954, 0.6341602029734297, 0.43434048029546635, 0.5070079417749681, 0.8479779096393232, 0.43024598175159245, 0.48714475646336713, 0.5998438068771572, 0.8816041793696555, 0.4127433263579427]","[0.726201664646428, 0.6161474219722495]",-40.65797424316406,0.324,1999.5461921638773,-125.31713532308191,1.0,0.0,0
239,"[0.8679480833961081, 0.8943317243395038, 0.5347667670577588, 0.3875382911451931, 0.6089494606862743, 0.2850251070053278, 0.5283440055923673, 0.2723302737201995, 0.9531349853645905, 0.8239472816758668]","[1.5, 1.5]",-38.2541389465332,0.049,3939.7675195567886,-155.90448542034005,0.0,1.0,0
240,"[0.2840687056570626, 0.408765918329143, 0.41855677075790915, 0.7443841943468131, 0.4111251642535611, 0.23026982032690746, 0.14062962918845093, 0.0, 0.8518847125481083, 0.9726276218424431]","[0.8009209607843162, 1.022000788672143]",-31.531105041503906,0.136,2635.671098519511,17.052275625912444,2.0,1.0,0
241,"[0.2834716401890036, 0.4404374998293667, 0.5469751467135322, 0.3842219413330154, 0.5806966109043206, 0.30792805899875925, 0.837121775900047, 0.5089828975199268, 0.9250851363953644, 0.48891285439448373]","[0.5060217637195746, 1.1602241935263287]",-22.68809700012207,0.14,1808.139121186276,186.59712503120468,0.0,0.0,0
242,"[0.12750638464122188, 0.6986855810961679, 0.476386785601079, 0.4653153015297998, 0.7176114818559431, 0.6022992350878128, 0.5081661452939971, 0.5983928951803121, 0.8055232159116308, 0.35377574518812316]","[0.5673066791971041, 0.8222574606022818]",-36.89564895629883,0.627,1758.5510024548823,-7.2408868811488105,1.0,0.0,0
243,"[0.30997049331630233, 0.3506930778208102, 0.5104492363766567, 0.4130430751431544, 0.5783715671697569, 0.3674142796081809, 0.2775817305561567, 0.5946919199597677, 0.8513396738494623, 0.9996699340546109]","[0.5144053369842909, 0.9358346216863415]",-29.42171287536621,0.104,1497.5434940878888,87.61544751399421,1.0,0.0,0
244,"[0.20547160627385525, 0.8814196833429473, 0.5367799242775371, 0.3198065529637687, 0.5703344506003802, 0.5110293734813557, 0.9591186046391502, 0.995896477419749, 0.7082404110959942, 0.49749269073841285]","[0.5853786017214745, 0.6680039759948623]",-38.86927795410156,0.285,2242.98614998244,-127.92555595126629,2.0,1.0,0
245,"[0.7305883311399173, 0.400207449603272, 0.45554772469551874, 0.6513370158029493, 0.5033922933624949, 0.18248512242561757, 0.5726515559876454, 0.5329626121345811, 0.18904454922342637, 0.06999866927785796]","[0.49651132629165534, 0.9564834943677966]",-36.55154800415039,0.041,1881.6305085065114,138.49932015922172,1.0,0.0,0
246,"[0.6214523784272322, 0.5290903417988208, 0.5373661637239436, 0.3898058186272363, 0.45461110388453635, 0.25861201611080437, 0.253402217764837, 0.5161649962625098, 0.7221570188174296, 0.909276989713618]","[0.46364197300071125, 1.0730150567913594]",-20.728656768798828,0.045,1617.9899137854652,97.8201208179471,0.0,0.0,0
247,"[0.2688489077413586, 0.47905082648893293, 0.48545465867362, 0.47696939593809856, 0.22396431818995471, 0.542561086000532, 0.7763988146724525, 0.18259602040478284, 0.698411439700317, 0.6556904653295242]","[0.32678344045113955, 1.3654619718662993]",-26.589313507080078,0.236,2474.7173684165123,121.97605688939353,0.0,0.0,0
248,"[0.5013508520753743, 0.6231395582673591, 0.48311554438712856, 0.4896803539607785, 0.6512011984668602, 0.33855279530722676, 0.30213063919402583, 0.3887615367472285, 0.5944357662069117, 0.39391436100055194]","[0.4700645959282802, 0.9293757617135967]",-15.468226432800293,0.013,1362.997125786397,162.97149184927056,1.0,0.0,0
249,"[0.7196083796800189, 0.41103073860252537, 0.41730070837928135, 0.49038953723013, 0.39179823054682195, 0.2225916524959727, 0.8312424927153624, 0.7620867630930921, 0.333117858134799, 0.5739346432499892]","[0.7451023847008464, 0.5529391847622738]",-23.548372268676758,0.043,1842.204101343648,136.2688577333587,1.0,0.0,0
250,"[0.6729749155250935, 0.368276673947896, 0.8345868057841838, 0.49019222687951325, 0.32667667903992637, 0.22822218369583602, 0.814125284392435, 0.3299278760028955, 0.0, 0.5433387313363649]","[0.36909551148527464, 0.9690357330834986]",-23.29782485961914,0.093,2300.698311272488,-66.24921085440405,1.0,0.0,0
251,"[0.6207292963873589, 0.4720498800422005, 0.637431524263901, 0.5794838897212715, 0.6523871364728573, 0.9470290012088998, 0.6305098986917543, 0.36923191620052087, 0.14706531736067385, 0.9511101830351962]","[0.4823127818978974, 1.1827633538820985]",-23.6519832611084,0.014,1989.6584856460772,198.80083264586196,0.0,0.0,0
252,"[0.4192983567245131, 0.39863231180448316, 0.4450911303191211, 0.48609968553867544, 0.8232903577373508, 0.7675089830493047, 0.46704835219958407, 0.7432681756542879, 0.5850848942473242, 0.35365462168803913]","[0.5020907199740868, 0.5802154480666808]",-12.844159126281738,0.041,1259.1546676176172,193.0070895193508,1.0,0.0,0
253,"[0.10845213893721165, 0.4804260059237081, 0.4247797204678968, 0.5360926594503512, 0.24575503838114862, 0.4549507468414476, 0.40858833810016154, 0.7057781650299727, 0.08832198238355413, 0.5252681606783597]","[0.6181099433420658, 0.8715535884596162]",-27.166059494018555,0.742,2083.8313658991106,-5.100007316140307,1.0,0.0,0
254,"[0.3401984417341592, 0.7273058365055881, 0.3018779201619635, 0.25120659106163407, 0.6837182272501136, 0.0, 0.8023188194396166, 0.7810818725053005, 0.6635952694205628, 0.9246222929880258]","[0.22460280897754692, 0.7553608931675154]",-38.415157318115234,0.189,2307.127783528845,38.75549971197833,2.0,0.0,0
