eval_id,x,hub,f1,f2,f3,g1,g2,feasible
2782,"[np.float64(0.4532199448014608), np.float64(0.23210410899066564), np.float64(0.6581909058454051), np.float64(0.8999266511362735), np.float64(0.7578609441496619), np.float64(0.055550529286253994), np.float64(0.17507490795799463), np.float64(0.4984705079699276), np.float64(0.8915453868289148), np.float64(0.7384542646621606)]","[0.9390696242837004, 1.007204729340489]",-58.159786224365234,0.224,2217.0044423639,-96.08477735359259,0.0,1
2783,"[np.float64(0.4728786466983111), np.float64(0.3056350737764768), np.float64(0.5790677635373965), np.float64(0.9454085342794738), np.float64(0.6466031235230997), np.float64(0.1952313506415323), np.float64(0.02648203749402883), np.float64(0.3237570659425422), np.float64(0.8942727873916371), np.float64(0.7299638453203295)]","[0.9326809745583421, 1.0327893819808693]",-40.83140563964844,0.108,2160.291588686263,-25.86103706969203,1.0,0
2784,"[np.float64(0.9440559204662714), np.float64(0.33334961236411614), np.float64(0.6513580201859657), np.float64(0.9230038686732354), np.float64(0.7578609441496619), np.float64(0.0505609007654927), np.float64(0.1733960194556543), np.float64(0.30086449849154845), np.float64(0.8970101566831721), np.float64(0.6353502666294005)]","[0.9527154145539263, 1.0121397938435104]",-47.88558578491211,0.083,2511.7784854050474,-263.68769842655695,1.0,0
2785,"[np.float64(0.4410716875014634), np.float64(0.3871810113855293), np.float64(0.7304868915693278), np.float64(0.9114630011256137), np.float64(0.8110165830356759), np.float64(0.07620731486516041), np.float64(0.4394530001431065), np.float64(0.6048659188825684), np.float64(0.9175272520379243), np.float64(0.7978456229906339)]","[0.9270308208636734, 1.0599575716314777]",-41.74211120605469,0.049,2094.8677896593877,-8.40933044305649,0.0,1
2786,"[np.float64(0.8095948980735813), np.float64(0.9099609434643734), np.float64(0.6726934453814195), np.float64(0.9299733332456245), np.float64(0.8068772970547107), np.float64(0.05128265873686378), np.float64(0.15050799180346341), np.float64(0.5347512007340964), np.float64(0.9548317230077631), np.float64(0.7720330527350746)]","[0.941049907591061, 1.008560981703591]",-31.628767013549805,0.005,1900.924244153398,16.777815368814714,0.0,0
2787,"[np.float64(0.7222779758397118), np.float64(0.9056020153768909), np.float64(0.7426004881119697), np.float64(0.9427541912289367), np.float64(0.7953383992835635), np.float64(0.19635847194149267), np.float64(0.1750013372051168), np.float64(0.3239916866723217), np.float64(0.9999186920050271), np.float64(0.7821551319619595)]","[0.933872327760337, 1.0311042522267222]",-33.21428298950195,0.002,1783.9617408529136,36.60044913636429,0.0,0
2788,"[np.float64(0.44808454170094), np.float64(0.14189157968503108), np.float64(0.6490929596529433), np.float64(0.9275145436816942), np.float64(0.6537861277167204), np.float64(0.2397443417400106), np.float64(0.1735611383551902), np.float64(0.3485719173423999), np.float64(0.9287738253526294), np.float64(0.7961646086229667)]","[0.9385708278000146, 1.0126747112072347]",-69.28385925292969,0.538,2297.0503271816,-128.95924376565466,0.0,1
2789,"[np.float64(0.44990508161340254), np.float64(0.20011114945620484), np.float64(0.6960555011709141), np.float64(0.9395025552569926), np.float64(0.4470459016639212), np.float64(0.05368827103868528), np.float64(0.36382098122604273), np.float64(0.3140744288061855), np.float64(0.9565097884551763), np.float64(0.7754864105260585)]","[0.9468442437160911, 1.0264065169621543]",-63.62752151489258,0.296,3052.535421451067,-345.18881342897714,0.0,1
2790,"[np.float64(0.44925541629401), np.float64(0.17934975803592562), np.float64(0.6726934453814195), np.float64(0.9292989997568131), np.float64(0.7512929182958549), np.float64(0.05128265873686378), np.float64(0.15050799180346341), np.float64(0.5590507016322716), np.float64(0.9165534503150368), np.float64(0.771542731468019)]","[0.9428283605432428, 1.024945090500085]",-54.4643440246582,0.374,2346.16532946828,-125.60102870504363,0.0,1
2791,"[np.float64(0.487936783323768), np.float64(0.8569600902140551), np.float64(0.5915375350883169), np.float64(0.9456175486058259), np.float64(0.5334786119385085), np.float64(0.18830129200493773), np.float64(0.15355670782307665), np.float64(0.31210104265183475), np.float64(0.9459861541914415), np.float64(0.8347612040041288)]","[0.8167043054751785, 1.0306145472761543]",-42.229671478271484,0.012,2491.692906123791,-17.046530667605737,0.0,1
2792,"[np.float64(0.47086526476338203), np.float64(0.17977427635877158), np.float64(0.8116976899259509), np.float64(0.9395025552569926), np.float64(0.4463273866904038), np.float64(0.05375127918108738), np.float64(0.36671902978999976), np.float64(0.6383558194692921), np.float64(0.9449304380669926), np.float64(0.7822768335625849)]","[0.940241875397424, 1.0264058548914037]",-56.46043395996094,0.373,2879.027596753607,-301.5739284665399,0.0,1
2793,"[np.float64(0.4533917367763414), np.float64(0.1258320439928018), np.float64(0.7395897872016265), np.float64(0.944291368796106), np.float64(0.8011734975186174), np.float64(0.19646568570695178), np.float64(0.2019181814606029), np.float64(0.6151731428765471), np.float64(0.9948993080323074), np.float64(0.7799879644071926)]","[0.9337917893521848, 1.0302301094578175]",-36.49345779418945,0.636,2176.2880960798543,-41.23795630334172,0.0,1
2794,"[np.float64(0.4536332357419606), np.float64(0.8569600902140551), np.float64(0.6639416094348519), np.float64(0.9406044155262628), np.float64(0.7406078439137099), np.float64(0.1883300087236064), np.float64(0.1538768256115307), np.float64(0.31238426689007154), np.float64(0.9775219734399859), np.float64(0.8025479286114245)]","[0.8151617979561157, 1.0061497368260641]",-48.818477630615234,0.019,2225.885913539987,-154.94621074781696,0.0,1
2795,"[np.float64(0.44922875865991857), np.float64(0.3845207303005325), np.float64(0.7176201405162508), np.float64(0.9507301554330199), np.float64(0.52746478664375), np.float64(0.04564465753985546), np.float64(0.3087365372772033), np.float64(0.2977262681072389), np.float64(0.9447994477144466), np.float64(0.721516643576312)]","[0.9417411160417379, 1.0311758769766328]",-52.13566589355469,0.051,2677.3655711788756,-199.54979433769194,0.0,1
2796,"[np.float64(0.8194253363298922), np.float64(0.8972864248622502), np.float64(0.7936903854157072), np.float64(0.7842365784586707), np.float64(0.8380429836490662), np.float64(0.03281949400536832), np.float64(0.3546635340929347), np.float64(0.294788470459459), np.float64(0.8903131640390659), np.float64(0.7842190097467094)]","[0.7925690958233093, 1.0310550231910147]",-13.186251640319824,0.001,1794.0697926981327,53.73799746321802,0.0,0
2797,"[np.float64(0.4423882012817089), np.float64(0.1770371871964924), np.float64(0.6658126531320167), np.float64(0.9838994988559059), np.float64(0.5348873193052278), np.float64(0.050442850432004076), np.float64(0.3385693353068346), np.float64(0.30307997738137293), np.float64(0.9232251351725974), np.float64(0.9145869222882497)]","[0.8820112704729886, 1.0258376661079167]",-61.64657211303711,0.383,3105.710064278005,-310.0936278502413,0.0,1
2798,"[np.float64(0.45391870416291397), np.float64(0.09301591342586886), np.float64(0.6480141649657455), np.float64(0.9173737596154886), np.float64(0.746793111934955), np.float64(0.19654182590313865), np.float64(0.17550028176485175), np.float64(0.31282322211703406), np.float64(0.9565967563771324), np.float64(0.777281765231463)]","[0.9400739693153697, 1.029584375558344]",-60.88533401489258,0.855,2310.894619781263,-125.09926164007265,0.0,1
2799,"[np.float64(0.4596577022715489), np.float64(0.27178367849977625), np.float64(0.5783248219567401), np.float64(0.9462521893016893), np.float64(0.8571479692285029), np.float64(0.19635138043894193), np.float64(0.1928389418569336), np.float64(0.3168768954605443), np.float64(0.895688891299895), np.float64(0.7596465391864841)]","[0.8745959726802703, 1.0336164241551207]",-47.96092987060547,0.153,1997.2293626489006,-19.039945110457666,0.0,1
2800,"[np.float64(0.47236246155818606), np.float64(0.9056020153768909), np.float64(0.8057291137811585), np.float64(0.9175408125967159), np.float64(0.4357769036305552), np.float64(0.19624121368769962), np.float64(0.36804863922822817), np.float64(0.6109254648019593), np.float64(0.9560542377309978), np.float64(0.778623090676868)]","[0.8757749264210282, 1.0309818390373098]",-39.60920715332031,0.026,2639.0216926950807,-185.67812121924317,0.0,1
2801,"[np.float64(0.4596577022715489), np.float64(0.33506536350306904), np.float64(0.661529530842975), np.float64(0.9221695200848531), np.float64(0.8567404423893307), np.float64(0.43776309777548505), np.float64(0.1575585856289373), np.float64(0.34479857425674065), np.float64(0.895688891299895), np.float64(0.9879568858973186)]","[0.8755924113454521, 1.0060037600861231]",-37.898399353027344,0.083,2129.2312899623453,63.4817195022691,0.0,0
2802,"[np.float64(0.44922875865991857), np.float64(0.40624715123966115), np.float64(0.7179676900742014), np.float64(0.9175798007404965), np.float64(0.5280511640333623), np.float64(0.04564465753985546), np.float64(0.3317350760872044), np.float64(0.30292564181911424), np.float64(0.9461618709267247), np.float64(0.7073671665825544)]","[0.8753246869667687, 0.9705701633293632]",-52.08943176269531,0.039,2469.6109268226537,-230.16373505985354,1.0,0
2803,"[np.float64(0.8120789928972872), np.float64(0.9880628456172915), np.float64(0.8109799764293486), np.float64(0.7870884040163306), np.float64(0.8045649015409632), np.float64(0.17608743926804615), np.float64(0.3199705865269034), np.float64(0.6167139463989273), np.float64(0.955017206953738), np.float64(0.7821336412842166)]","[0.7925690958233093, 1.0310468473648942]",-37.80793380737305,0.001,1647.3444762471836,-23.903971559014224,1.0,0
2804,"[np.float64(0.8199937029081061), np.float64(0.23418937034130427), np.float64(0.6640670876204301), np.float64(0.7675266395885335), np.float64(0.8038644464552839), np.float64(0.06344110556722199), np.float64(0.15669456508613894), np.float64(0.5538911562844545), np.float64(0.8783488076708666), np.float64(0.7561261565504487)]","[0.9390696242837004, 1.0339796293879961]",-49.412960052490234,0.221,2841.4828181190273,39.485376449829545,0.0,0
2805,"[np.float64(0.4533864055257365), np.float64(0.12111845357529177), np.float64(0.7395897872016265), np.float64(0.9269990088439722), np.float64(0.8012817082758494), np.float64(0.06754030847197612), np.float64(0.33256093056497926), np.float64(0.4935446713579246), np.float64(0.9968178499006257), np.float64(0.7473508396877346)]","[0.9399186907997015, 1.0080501240147377]",-50.91973876953125,0.663,2493.1457433011,-183.3226764444272,1.0,0
2806,"[np.float64(0.4538817718963429), np.float64(0.15210281631112788), np.float64(0.6638687393464725), np.float64(0.9243230112951695), np.float64(0.7258090006549464), np.float64(0.1963821275322163), np.float64(0.16254284157008786), np.float64(0.31257302618643096), np.float64(0.9549730693167401), np.float64(0.6490160586982566)]","[0.9400941864839564, 1.012726897002363]",-63.74588394165039,0.49,2183.8796564283316,-147.97812279654977,0.0,1
2807,"[np.float64(0.44990508161340254), np.float64(0.18449441689428545), np.float64(0.719125274919635), np.float64(0.9395025552569926), np.float64(0.4470459016639212), np.float64(0.05375127918108738), np.float64(0.36382098122604273), np.float64(0.3140744288061855), np.float64(0.955928466745061), np.float64(0.7588511529856293)]","[0.9037128123399356, 1.085502048523415]",-69.78155517578125,0.351,3203.003953087662,-372.15465003009126,0.0,1
2808,"[np.float64(0.44243469347503633), np.float64(0.2618099324590789), np.float64(0.6689589012973236), np.float64(0.9400064646773936), np.float64(0.5418413559375703), np.float64(0.19099985795271024), np.float64(0.1727597305556417), np.float64(0.3031977123033539), np.float64(0.9220502883733949), np.float64(0.765288583237211)]","[0.9433188468488577, 1.025524626663687]",-44.054569244384766,0.166,2408.35605093843,-50.56930970301863,0.0,1
2809,"[np.float64(0.44308242918135915), np.float64(0.3827949794844104), np.float64(0.7290896603005219), np.float64(0.9810603883237763), np.float64(0.5340724213168904), np.float64(0.049976140422749366), np.float64(0.35061624885294995), np.float64(0.5832840601984711), np.float64(0.9743488314039324), np.float64(0.7658267912033476)]","[0.9676259502745636, 1.0260293048903666]",-57.740394592285156,0.053,2515.896534140387,-193.19703839738833,0.0,1
2810,"[np.float64(0.7081623404852527), np.float64(0.20129405980006787), np.float64(0.6610556021175895), np.float64(0.9161544304611343), np.float64(0.8010420345349892), np.float64(0.05375609495137969), np.float64(0.34019911582857415), np.float64(0.31889671305027106), np.float64(0.9503864084633321), np.float64(0.6757070434660138)]","[0.954101003563104, 1.0454452022693743]",-58.66530227661133,0.295,2521.6638178439666,-196.81678333427806,0.0,1
2811,"[np.float64(0.5247166910587628), np.float64(0.1708198491111294), np.float64(0.717578097463352), np.float64(0.9232561764232103), np.float64(0.5421181962111652), np.float64(0.18686833785109253), np.float64(0.16491106351503268), np.float64(0.3034223185350383), np.float64(0.9463647704230027), np.float64(0.6186340459297972)]","[0.8246724870699149, 1.0053780477248595]",-63.01287078857422,0.405,2557.5415493104224,-123.5711831170471,0.0,1
2812,"[np.float64(0.4533917367763414), np.float64(0.12111845357529177), np.float64(0.8102774549114685), np.float64(0.945407549407676), np.float64(0.801280591870588), np.float64(0.19318645455073974), np.float64(0.32987881760392723), np.float64(0.3228921975796316), np.float64(0.944922875270095), np.float64(0.9159857656995896)]","[0.9337704113763541, 1.0310604629493814]",-69.39264678955078,0.663,2610.142960316082,6.997142858893113,1.0,0
2813,"[np.float64(0.4430836191998589), np.float64(0.3827949794844104), np.float64(0.6422080548303508), np.float64(0.9256447615403864), np.float64(0.8067590050007636), np.float64(0.05109853463285607), np.float64(0.340500081123295), np.float64(0.5832840601984711), np.float64(0.9273375356185956), np.float64(0.7658267912033476)]","[0.9386554916649571, 1.0260293048903666]",-35.318538665771484,0.053,1994.5996225027066,-82.24350439427047,0.0,1
2814,"[np.float64(0.45342232774743196), np.float64(0.24061003399399836), np.float64(0.6599052916706806), np.float64(0.9270692200594725), np.float64(0.8050775076056742), np.float64(0.1883088660359165), np.float64(0.16241848746236628), np.float64(0.3227674717487332), np.float64(0.9547554083666667), np.float64(0.7991354946809011)]","[0.9329748038569713, 1.0080284165076938]",-55.66523361206055,0.207,2016.8415003801679,-77.55674547698004,0.0,1
2815,"[np.float64(0.4596577022715489), np.float64(0.27178367849977625), np.float64(0.661529530842975), np.float64(0.9451566310554451), np.float64(0.8571479692285029), np.float64(0.19639774069261728), np.float64(0.16548596744060784), np.float64(0.3240802976240198), np.float64(0.895688891299895), np.float64(0.7591282673449398)]","[1.0106160394960968, 1.0059123025931835]",-54.421661376953125,0.153,1994.8560883580817,-18.769483179182544,1.0,0
2816,"[np.float64(0.4416737579182813), np.float64(0.16912699376843093), np.float64(0.6640670876204301), np.float64(0.941564091333658), np.float64(0.7481891721542485), np.float64(0.007712132263829184), np.float64(0.15877930054340073), np.float64(0.30235760589280575), np.float64(0.9181956845052848), np.float64(0.7609598150568218)]","[0.9390696242837004, 1.0339796293879961]",-67.5571517944336,0.42,2520.0830912908455,-163.38381072177884,1.0,0
2817,"[np.float64(0.8523775692485749), np.float64(0.9123252819926079), np.float64(0.5790677635373965), np.float64(0.9485532953018956), np.float64(0.8087704272670669), np.float64(0.18663182429106126), np.float64(0.19360301983532957), np.float64(0.3240232194213189), np.float64(0.8655855964087485), np.float64(0.7299638453203295)]","[0.9326809745583421, 1.0846781736194815]",-33.21672439575195,0.007,2078.48691836953,151.41486490974228,0.0,0
2818,"[np.float64(0.4539759685830671), np.float64(0.10028383683293465), np.float64(0.6690027730213044), np.float64(0.9164777968107605), np.float64(0.5362096817381334), np.float64(0.045648271670360445), np.float64(0.33856172523855116), np.float64(0.32639972433327413), np.float64(0.9159002614280888), np.float64(0.7824489968846889)]","[0.940815915546921, 1.029196640398295]",-65.12089538574219,0.8,3011.2121805274746,-337.3862241859605,1.0,0
2819,"[np.float64(0.44925541629401), np.float64(0.17934975803592562), np.float64(0.6647428353124529), np.float64(0.9299610426269586), np.float64(0.8078739682755757), np.float64(0.05128265873686378), np.float64(0.15050799180346341), np.float64(0.3324441619375198), np.float64(0.9554049831331516), np.float64(0.7720330527350746)]","[0.9428283605432428, 1.024945090500085]",-67.22872161865234,0.374,2325.1912663218045,-115.15705077466771,0.0,1
2820,"[np.float64(0.4532199448014608), np.float64(0.2310957288987785), np.float64(0.8164713807760919), np.float64(0.8944551648380301), np.float64(0.7582349590370238), np.float64(0.055550529286253994), np.float64(0.1733960194556543), np.float64(0.30086449849154845), np.float64(0.993295014472597), np.float64(0.7814422512038414)]","[0.9316881162231498, 1.0312358445545773]",-63.8133430480957,0.226,2464.8020579869717,-167.07789754356799,0.0,1
2821,"[np.float64(0.7314638877935706), np.float64(0.9056020153768909), np.float64(0.5836991923825339), np.float64(0.9175408125967159), np.float64(0.8074542148511601), np.float64(0.19130229759191786), np.float64(0.4619749408707756), np.float64(0.6109095388965017), np.float64(0.9999496504556054), np.float64(0.7975977144087302)]","[0.943178302507154, 1.0586445179676582]",-39.27445602416992,0.007,2095.5575291761966,-131.92817515171197,0.0,1
2822,"[np.float64(0.44990508161340254), np.float64(0.40765374460194725), np.float64(0.719125274919635), np.float64(0.9395025552569926), np.float64(0.45032186173971567), np.float64(0.05361946215256849), np.float64(0.3359617594562622), np.float64(0.3031566759480091), np.float64(0.955928466745061), np.float64(0.7588511529856293)]","[0.9421239155679998, 1.0509683261329545]",-52.624671936035156,0.038,2743.6061190041814,-223.80551082455793,0.0,1
2823,"[np.float64(0.4533676863526392), np.float64(0.16652653398213824), np.float64(0.6449990365440967), np.float64(0.922681535246511), np.float64(0.7578609441496619), np.float64(0.4506788219031098), np.float64(0.1733960194556543), np.float64(0.30080068795126225), np.float64(0.8911094250684606), np.float64(0.6345580310067713)]","[0.9390696242837004, 1.0121397938435104]",-39.92198944091797,0.429,2369.3540809625333,-153.46559553465926,0.0,1
2824,"[np.float64(0.7263862101683338), np.float64(0.9037092906008849), np.float64(0.8109778939649275), np.float64(0.7631093274806248), np.float64(0.5371812811575393), np.float64(0.1908852502160371), np.float64(0.3214874749874269), np.float64(0.5662217018343316), np.float64(0.9457720093328615), np.float64(0.7562637272049361)]","[0.779030164563389, 1.025334881740201]",-39.60920715332031,0.009,1985.4030575411484,-115.04316263688878,0.0,1
2825,"[np.float64(0.7149937541295617), np.float64(0.18449441689428545), np.float64(0.7656506285633661), np.float64(0.9395025552569926), np.float64(0.8117276599567882), np.float64(0.05375127918108738), np.float64(0.17367172804152767), np.float64(0.323840498305914), np.float64(0.9956527499165525), np.float64(0.7820623832330565)]","[0.940241875397424, 1.0265390896718445]",-65.71480560302734,0.351,2598.312779053803,-162.81598888942108,0.0,1
2826,"[np.float64(0.8924429589307759), np.float64(0.2679008375983144), np.float64(0.5789352009262061), np.float64(0.9461959154150428), np.float64(0.9242975190854233), np.float64(0.21160186475894938), np.float64(0.19438064453546394), np.float64(0.31647242804179987), np.float64(0.8173495961560336), np.float64(0.7592162856179587)]","[0.9550723299913608, 1.0253077215855684]",-41.519065856933594,0.159,2472.5256554890366,148.46599624760788,0.0,0
2827,"[np.float64(0.45391877943220665), np.float64(0.07028827961430228), np.float64(0.7389863153642591), np.float64(0.978990964678203), np.float64(0.7261348272115755), np.float64(0.04936658021910802), np.float64(0.17966774980671502), np.float64(0.32355749565041564), np.float64(0.915994078477372), np.float64(0.7933074515634444)]","[0.9437094477718119, 1.029240012564822]",-69.00686645507812,1.0,2783.7625600429,-216.4094093645968,0.0,1
2828,"[np.float64(0.4556348074679303), np.float64(0.3068513123060615), np.float64(0.6927258570845024), np.float64(0.9293530747782168), np.float64(0.8011448263596662), np.float64(0.048794695741811556), np.float64(0.3437892189797645), np.float64(0.31890766777398094), np.float64(0.9450071759584316), np.float64(0.7211438489164552)]","[0.9396113501641544, 1.045453378095495]",-65.51187133789062,0.107,2442.200904677054,-177.95740461064452,0.0,1
2829,"[np.float64(0.4475203200507469), np.float64(0.8384399759923857), np.float64(0.8368709340580328), np.float64(0.9422365751247203), np.float64(0.7501482427425493), np.float64(0.17752254299105014), np.float64(0.3231602059712964), np.float64(0.30088092041016407), np.float64(0.9579119681038171), np.float64(0.761097385711309)]","[0.7896161232307404, 1.008197102604346]",-40.65003967285156,0.024,2147.364002264073,214.77625902483715,0.0,0
2830,"[np.float64(0.44308242918135915), np.float64(0.36717824705221463), np.float64(0.7290896603005219), np.float64(0.9256447615403864), np.float64(0.4771043927607071), np.float64(0.17714075675052066), np.float64(0.16013226953982485), np.float64(0.3229602777765106), np.float64(0.9737675096936651), np.float64(0.781106290513595)]","[0.7973822707420988, 1.0260286428196157]",-40.51163864135742,0.063,2438.9538326814068,122.35719491376636,0.0,0
2831,"[np.float64(0.4538735060993097), np.float64(0.2549187236303925), np.float64(0.6477788176763847), np.float64(0.9414823387527144), np.float64(0.7491910854647382), np.float64(0.1884685644068389), np.float64(0.1722536380771193), np.float64(0.3169988964195276), np.float64(0.9547548529204147), np.float64(0.7971756059873474)]","[0.9329251230865668, 1.0129464523257778]",-60.174991607666016,0.177,2050.7241391479392,-80.68742582411318,0.0,1
2832,"[np.float64(0.4728786466983111), np.float64(0.30142304801838626), np.float64(0.6622724724236315), np.float64(0.9451727467294924), np.float64(0.7502144372773528), np.float64(0.19527771089520765), np.float64(0.15291494080303772), np.float64(0.3239624176078427), np.float64(0.895688891299895), np.float64(0.7294455734787854)]","[0.9336774132235237, 1.0051767179118718]",-51.66122817993164,0.113,1977.9813194232925,-42.349578539798244,0.0,1
2833,"[np.float64(0.45377298182105913), np.float64(0.3777878460343213), np.float64(0.7380206692262803), np.float64(0.9838994988559059), np.float64(0.741406825825463), np.float64(0.04564465753985546), np.float64(0.33856172523855116), np.float64(0.3122254899130056), np.float64(0.922685424278811), np.float64(0.8665372678896767)]","[0.8795979210849295, 1.0132045043255373]",-50.019500732421875,0.054,2596.217857204096,-162.84291819415978,0.0,1
2834,"[np.float64(0.4488371146781543), np.float64(0.8569600902140551), np.float64(0.5915375350883169), np.float64(0.9256584297959383), np.float64(0.6654017124879896), np.float64(0.18958562597222556), np.float64(0.1429343335553573), np.float64(0.31210104265183475), np.float64(0.9459861541914415), np.float64(0.834438948572956)]","[0.9535192461203547, 1.0084873480163898]",-53.18006134033203,0.024,2303.218994741159,-61.460656064798286,0.0,1
2835,"[np.float64(0.45021705455146266), np.float64(0.8860159637795635), np.float64(0.8059222575737612), np.float64(0.9367870116117936), np.float64(0.8046676933656401), np.float64(0.1962480691312592), np.float64(0.320015380831998), np.float64(0.6162539879621636), np.float64(0.9461976301281716), np.float64(0.7604124825161408)]","[0.9315666917143833, 1.0262373377006977]",-32.496089935302734,0.024,2020.404517563648,11.729146930027525,0.0,0
2836,"[np.float64(0.4489249828089766), np.float64(0.8569600902140551), np.float64(0.6781378146467265), np.float64(0.9301086611732214), np.float64(0.5345184756233188), np.float64(0.047411123702289254), np.float64(0.3272801002862461), np.float64(0.3135839768576376), np.float64(0.9775219734399859), np.float64(0.8145221661203056)]","[0.9320471879392331, 0.913239051453387]",-46.22196960449219,0.024,2542.71495344175,-46.90702168002866,1.0,0
2837,"[np.float64(0.8194253363298922), np.float64(0.9056020153768909), np.float64(0.7402923087195066), np.float64(0.7787740305130529), np.float64(0.8010691448049168), np.float64(0.18851437288920636), np.float64(0.1920099503859018), np.float64(0.6167139463989273), np.float64(0.9522388124892599), np.float64(0.7821336412842166)]","[0.7925904737991398, 1.0302246696994508]",-26.21414566040039,0.001,1581.133339069402,108.25552859358757,0.0,0
2838,"[np.float64(0.44808335168244023), np.float64(0.14189157968503108), np.float64(0.7276598080188204), np.float64(0.9275145436816942), np.float64(0.6468903834555553), np.float64(0.23905731092248042), np.float64(0.1735611383551902), np.float64(0.3485719173423999), np.float64(0.9757851023251349), np.float64(0.7544005883961874)]","[0.9452225670559112, 1.0126747112072347]",-69.28385925292969,0.538,2375.848842380535,-248.42937351908728,0.0,1
2839,"[np.float64(0.41422012177187306), np.float64(0.12192225477143478), np.float64(0.7433178875880575), np.float64(0.9415096149069807), np.float64(0.7244111748549034), np.float64(0.195643154323056), np.float64(0.20299416120902838), np.float64(0.317123622250426), np.float64(0.9968178499006257), np.float64(0.7777058202824663)]","[0.933762325750367, 1.012748755017472]",-67.80108642578125,0.659,2383.8578102796196,-235.3122730349765,0.0,1
2840,"[np.float64(0.47086526476338203), np.float64(0.18449441689428545), np.float64(0.7666026791428495), np.float64(0.9395025552569926), np.float64(0.4463273866904038), np.float64(0.05375127918108738), np.float64(0.35879164922214624), np.float64(0.3165762943289623), np.float64(0.955928466745061), np.float64(0.7786196613937262)]","[0.940241875397424, 1.0264973123843435]",-69.84378051757812,0.351,3172.4439746616667,-407.40730145177906,0.0,1
2841,"[np.float64(0.44633961688137197), np.float64(0.29255957042565556), np.float64(0.8127190767225361), np.float64(0.7659120495012117), np.float64(0.7472675270538708), np.float64(0.19524736117786337), np.float64(0.32107547036141687), np.float64(0.5524144707858843), np.float64(0.8970131799212958), np.float64(0.7562637272049361)]","[0.7896161232307404, 1.008197102604346]",-41.86049270629883,0.127,1966.8556400655436,15.370757074332516,0.0,0
2842,"[np.float64(0.44233101213084847), np.float64(0.3694831776436805), np.float64(0.7393338649222098), np.float64(0.9849851894419159), np.float64(0.7253988421690939), np.float64(0.04936296608860303), np.float64(0.17557199732636675), np.float64(0.3249071011029522), np.float64(0.9231985131606296), np.float64(0.6050260510173185)]","[0.8772930186968427, 0.9848107388862228]",-42.49998474121094,0.062,2263.569936811049,9.128853052596156,1.0,0
2843,"[np.float64(0.44205802417403794), np.float64(0.3068513123060615), np.float64(0.6731411139149439), np.float64(0.9373785788071612), np.float64(0.7463237409303692), np.float64(0.048794695741811556), np.float64(0.3437892189797645), np.float64(0.32014755272652273), np.float64(0.916337643174263), np.float64(0.7211438489164552)]","[0.9396113501641544, 1.0454452022693743]",-67.5584487915039,0.107,2484.641780172913,-203.21996010774546,0.0,1
2844,"[np.float64(0.71649095094272), np.float64(0.9056020153768909), np.float64(0.6478145007990462), np.float64(0.9175408125967159), np.float64(0.8008033038593648), np.float64(0.19624121368769962), np.float64(0.1750013372051168), np.float64(0.6109254648019593), np.float64(0.89357004696649), np.float64(0.7393303390792921)]","[0.938948199774934, 1.0070839586036622]",-38.96173858642578,0.005,1865.5096086322267,-65.163657217729,0.0,1
2845,"[np.float64(0.44206392276864914), np.float64(0.3871810113855293), np.float64(0.7238767807716042), np.float64(0.9114630011256137), np.float64(0.46258034950371674), np.float64(0.056888177526255024), np.float64(0.044560339381644165), np.float64(0.4910911179630298), np.float64(0.9020411312652088), np.float64(0.7675137563287796)]","[0.9557310306706691, 1.0324281274815696]",-49.26322937011719,0.049,2572.810008813612,158.25024039538354,1.0,0
2846,"[np.float64(0.44922875865991857), np.float64(0.14701236848633165), np.float64(0.7176201405162508), np.float64(0.9790030267416092), np.float64(0.5241888265679555), np.float64(0.045776474568374345), np.float64(0.36369005031678386), np.float64(0.30636584367542996), np.float64(0.9461618709267247), np.float64(0.721516643576312)]","[0.9033300128136738, 1.0263581914863158]",-65.88774871826172,0.513,3112.441892328161,-371.47136249233154,1.0,0
2847,"[np.float64(0.8924429589307759), np.float64(0.32998814753671873), np.float64(0.5789352009262061), np.float64(0.9074508016864136), np.float64(0.923889992254625), np.float64(0.05302252354484391), np.float64(0.19438064453546394), np.float64(0.30404996199307044), np.float64(0.8177855579161245), np.float64(0.9818966064043957)]","[0.9550723299913608, 1.0253077215855684]",-63.68767166137695,0.086,2503.0275106804015,-22.884517022418947,0.0,1
2848,"[np.float64(0.449219631516783), np.float64(0.1708198491111294), np.float64(0.717578097463352), np.float64(0.9283466844848846), np.float64(0.8107604264033877), np.float64(0.04337732874617807), np.float64(0.33815713861912733), np.float64(0.3523669372795295), np.float64(0.9585047291939582), np.float64(0.6725869863907553)]","[0.9524460070469819, 1.027146201714048]",-65.43001556396484,0.405,2550.1834796861835,-263.24959496229064,0.0,1
2849,"[np.float64(0.8283679837873484), np.float64(0.8518241205280581), np.float64(0.8193084258008017), np.float64(0.763727253384724), np.float64(0.7149619359298246), np.float64(0.05128265873686378), np.float64(0.3363840416954169), np.float64(0.3380708901848618), np.float64(0.9165534503150368), np.float64(0.7725586058983085)]","[0.9428283605432428, 1.024945090500085]",-23.214876174926758,0.002,1878.0491465240489,197.7348418716213,0.0,0
