eval_id,x,hub,f1,f2,f3,g1,g2,feasible
54,"[0.5900512389895591, 0.1841124000692418, 0.619714122583826, 0.05531485650673329, 0.9026082085100231, 0.8617828743380622, 0.62763993123023, 0.18285937797212948, 0.5369984635606017, 0.18492042236194917]","[0.8241754522708327, 1.03284237622757]",-55.313629150390625,1.0,3035.865216094969,-10.489083359581684,0.0,1
55,"[0.5963618083414856, 0.5244283014756668, 0.7246105931116671, 0.536207055584442, 0.9045756012277757, 0.6434384447613241, 0.40577360069275903, 0.6192935184106613, 0.5612037401841955, 0.24739718700510338]","[0.10504813865562346, 1.296378648266578]",-7.829670429229736,0.009,2695.3498912531677,82.18855804837503,0.0,0
56,"[0.9489800326543586, 0.3995923060155969, 0.3976132292869795, 0.9344446768045166, 0.566054778509927, 0.6814054117233161, 0.1851006410668946, 0.1472437523257022, 0.06795705533625984, 0.48254542238874354]","[0.0780437981463018, 1.3896835183966072]",-29.918821334838867,0.041,3971.589077482625,188.8196578394416,0.0,0
57,"[0.8910149771822368, 0.7489759938871923, 0.524703366113413, 0.8301419824605386, 0.9515678992863389, 0.3647121160930784, 0.30673184879981386, 0.07285190780198236, 0.7833507432156199, 0.9436800509465864]","[0.13637070563027148, 1.2716695431932246]",-44.12496566772461,0.009,3249.981264822285,-3.692488035262272,0.0,1
58,"[0.9398853650693841, 0.2803305007273128, 0.4905026141011035, 0.6266882994722522, 0.9212245587605139, 0.3738209195112523, 0.08801841407447797, 0.7488343384738742, 0.92952810144445, 0.6603586056130883]","[0.28002486888493966, 1.1942817054552444]",-37.507171630859375,0.145,3403.379741461801,-125.10797505510527,0.0,1
59,"[0.20722862333757142, 0.8439824949727927, 0.13800346304277666, 0.9442983950856034, 0.806885412351171, 0.1157082110292762, 0.7046646154172543, 0.294804988213919, 0.20134844585004685, 0.4937621506430334]","[0.9892925748837427, 1.0609189936425574]",-43.817718505859375,0.567,3019.695866067964,-68.01319878979672,0.0,1
60,"[0.6264297327160501, 0.6873055547765891, 0.5118316409508115, 0.9375367559408669, 0.7236020560768396, 0.16943654404683794, 0.20481601718990305, 0.5422949041125233, 0.3492987544860454, 0.31333704050011013]","[0.65865804853475, 1.0212212721382319]",-14.944808006286621,0.01,2024.2843327301691,134.6511175020496,0.0,0
61,"[0.7135293136593531, 0.2165901434079629, 0.6658685758184791, 0.6499316463586162, 0.9727013736068412, 0.9749996379412056, 0.1221497817542131, 0.24213214219154744, 0.4497407644646173, 0.7694590044241827]","[0.6779377344904353, 1.0073052526244926]",-33.560157775878906,0.253,2510.649877980848,-95.02889193100947,0.0,1
62,"[0.04613427240186907, 0.8187243705794174, 0.42160092999482723, 0.46023015723858596, 0.713520598757417, 0.5226492946993019, 0.5047622712841348, 0.25657356236961704, 0.7800919024003075, 0.13386118632871502]","[0.051679960258136204, 1.3828020631589535]",-45.13479232788086,1.0,3904.184876699312,-275.7662959894868,0.0,1
63,"[0.1395732075114563, 0.562606178137161, 0.8202444192758476, 0.7025811987865046, 0.038167899535272554, 0.7329850950945926, 0.750241579360399, 0.9094751004524625, 0.9947545277864388, 0.3546304433587998]","[0.7462360088560862, 1.049366861736375]",-44.584022521972656,1.0,2186.7621810542687,9.80636855696801,0.0,0
64,"[0.4169426789239481, 0.6793335137507138, 0.5369507675357205, 0.3237447687491206, 0.7527385699724373, 0.5936485205448632, 0.8722205131113189, 0.4928840946996045, 0.5265158493462787, 0.7667208577037588]","[0.8941456526343328, 1.0877962849503864]",-35.289772033691406,0.097,1755.078130157104,60.5698404725654,0.0,0
65,"[0.7739580482321329, 0.7941663181755049, 0.7961390712666429, 0.6304935351753734, 0.8715859694407757, 0.043210958133264254, 0.20065456509697266, 0.6063378362112142, 0.11444238747067648, 0.39678750647467886]","[0.8768649045945991, 1.0696316629857037]",-13.274835586547852,0.007,2037.917693292616,-12.556020181273652,0.0,1
