eval_id,x,order,f1,f2,f3,g1,g2,feasible
161,"[0.2981500718080855, 0.6124299032634032, 0.7897737650744704, 0.39358074996889725, 0.9365758285975587, 0.1445091702102641, 0.8561158471756519, 0.976587337194181, 0.8089009171772604, 0.6492565725563013]","[2, 5, 3, 1, 4, [1.4879131652394504, 1.2035195697907262]]",-33.345226,0.118,5538.001085468634,-105.31757563763017,0,1
162,"[0.18406198858536638, 0.021265617482729482, 0.8465668835782245, 0.2587270166527007, 0.6892958443120122, 0.6779967802607354, 0.22034245428384114, 0.15404842960438614, 0.01958505470364791, 0.3302957566263133]","[1, 4, 2, 5, 3, [1.4436394478899668, 1.1227369377203054]]",-55.208096,1.0,5370.954923482756,-141.6869319290917,0,1
163,"[0.45508476379854357, 0.08516502095397849, 0.4038529015883928, 0.3473513990489615, 0.042764760491661225, 0.3834681204821294, 0.8931336895819131, 0.6895243179327716, 0.07572919180095183, 0.7930972159222727]","[2, 4, 1, 5, 3, [1.3723835053623845, 1.1439502940784276]]",-42.840927,1.0,5754.542888737638,70.91651672696963,0,0
164,"[0.06610697545595456, 0.19418089111809267, 0.07238699910972934, 0.3153881499309207, 0.8885691599158957, 0.09974515123314309, 0.6131491134947991, 0.34260689435703495, 0.9562603562188242, 0.8906756441806021]","[1, 5, 2, 4, 3, [1.0343389880308407, 1.4094774954365417]]",-47.684097,1.0,7569.129145211719,-152.90082650937126,0,1
165,"[0.5468854303479856, 0.6063412080861256, 0.4766034418947004, 0.0590009549277678, 0.18333099687222998, 0.24779096621949948, 0.8786895288794734, 0.08243861497232663, 0.7668796081056866, 0.03582588070704773]","[4, 3, 1, 5, 2, [1.358029774519557, 1.40714480063645]]",-49.64327,1.0,6322.579441581636,-47.44537782366626,0,1
166,"[0.17774172234580166, 0.30024684436377447, 0.38620670802101176, 0.20438135918939737, 0.7237519372002488, 0.8600780437783555, 0.16511604866072582, 0.877593322152835, 0.9466132711676579, 0.6506244534621785]","[1, 5, 2, 4, 3, [1.1425648371882429, 1.2103529985231523]]",-19.837683,0.378,5395.524779055759,101.09668408970407,1,0
167,"[0.9681735992006856, 0.29153791496237536, 0.2447020418866538, 0.7865184729306098, 0.2653690524301294, 0.7244751342144328, 0.20756176551033256, 0.2002164773597832, 0.5571224522579392, 0.1934281989386637]","[1, 2, 4, 3, 5, [1.415842960675799, 1.1249958885781217]]",-31.426666,0.199,4547.793587056174,215.7448630209488,3,0
168,"[0.5563879780299119, 0.44368812950052305, 0.3096463900545431, 0.030106879876279247, 0.32152450182722947, 0.06465681037254378, 0.8609085394945147, 0.14599494812499825, 0.07721728465762268, 0.7382481632574213]","[1, 2, 4, 5, 3, [1.2512751288924007, 1.482238389928476]]",-38.58445,1.0,7639.6563435311145,-36.525564231918395,1,0
169,"[0.26161123445844725, 0.8594623508054356, 0.7794335585216993, 0.19593335049141458, 0.32363590712620616, 0.13440252171971678, 0.8334619409724902, 0.4631952574978285, 0.6115524875447735, 0.8379341968666135]","[2, 1, 3, 4, 5, [1.1348772489042063, 1.1784608591035572]]",-37.516533,0.311,4727.7215829137795,-181.1899447409176,1,0
170,"[0.07975416477230268, 0.5069523913989677, 0.35414054245848725, 0.7027540086925851, 0.35581238477512867, 0.976838558394816, 0.9591061668081908, 0.7210356022281186, 0.5629930736741978, 0.16952826290841772]","[4, 2, 5, 3, 1, [1.1881454804837421, 1.159309236699628]]",-42.183113,0.967,4902.137362978213,-219.4854019272717,0,1
171,"[0.7023614256715186, 0.9404312977925845, 0.8746295362864326, 0.14237121676795028, 0.4024415086486254, 0.9575851628318988, 0.10438729547494674, 0.7164070561200777, 0.24605252040791536, 0.06880786467613964]","[3, 4, 2, 5, 1, [1.062702034486991, 1.4538258372512782]]",-50.668518,0.535,6531.685903493199,-241.967565953624,2,0
172,"[0.4974199112052301, 0.38508030318797903, 0.6471974406159339, 0.3571768507753472, 0.7572118178350585, 0.5069512058737314, 0.149062964462209, 0.42553367754248406, 0.8533340016289456, 0.2914909452624532]","[1, 3, 4, 2, 5, [1.212217453216382, 1.1001391179006643]]",-35.11018,0.066,4532.407966629573,-32.12409747818327,0,1
173,"[0.008800172198947798, 0.514490877705698, 0.562507062100652, 0.07932458960524524, 0.8656388667748384, 0.5905896104178919, 0.6103980808217901, 0.7516197643744734, 0.6888012470152763, 0.012718228151225253]","[5, 1, 3, 4, 2, [1.0487965802885497, 1.3090126833976403]]",-51.566677,1.0,6414.489044407963,50.485411124239675,0,0
174,"[0.7120211989654969, 0.2153824587207298, 0.5244580029101746, 0.48636252223314325, 0.2895492076899324, 0.7320401119641985, 0.17099178877990628, 0.8999854475781319, 0.4807176443979627, 0.6896616875377033]","[5, 2, 3, 4, 1, [1.37001608120117, 1.4531585310498176]]",-48.245422,0.256,5662.469318535225,-167.60404802734746,2,0
175,"[0.8099178378019455, 0.8120712910797347, 0.537458833059711, 0.09050133477742972, 0.8693584223668687, 0.1157955713681168, 0.020455254298437864, 0.8641977889163651, 0.9330455699478456, 0.23021645016015913]","[3, 1, 2, 5, 4, [1.1908471383197048, 1.3704251430061627]]",-30.488176,0.87,4974.782955645477,93.06053272631351,0,0
176,"[0.17940533337052356, 0.05486592744851915, 0.7118291036761358, 0.01165865060246607, 0.9346173854859425, 0.8076669495961986, 0.6500572405599057, 0.7817613436320846, 0.797768365586591, 0.7816169071230656]","[2, 4, 3, 1, 5, [1.4836410656544659, 1.3385843732093843]]",-44.2712,1.0,6214.924010379988,-4.498708695929338,1,0
177,"[0.9704316737651182, 0.05596861023935973, 0.8359042614619524, 0.5975521743770765, 0.18679655289818187, 0.15950883067372545, 0.8596460547282627, 0.6921811087576456, 0.5758844484767862, 0.7155813885316102]","[2, 3, 1, 4, 5, [1.4024989866231343, 1.0440062134759918]]",-34.399513,1.0,6164.933787746833,-72.33616485106705,1,0
178,"[0.4111565874136397, 0.4330720672293601, 0.28278301627621627, 0.9228316059145927, 0.9833453201360097, 0.2632346065142426, 0.27270689428786565, 0.5001912568079054, 0.49828734820930476, 0.9140596381212215]","[4, 5, 2, 3, 1, [1.449494718422324, 1.0444698952959208]]",-41.27826,0.142,4276.793660241665,212.20884063057215,0,0
179,"[0.7397958869382876, 0.7338706092294629, 0.2234457011551476, 0.2558467034481495, 0.2924991757711294, 0.6902393391776013, 0.9811711685154785, 0.5862445089141899, 0.3915254492868365, 0.8487012700052052]","[1, 3, 2, 4, 5, [1.3965321811783915, 1.2200508481538506]]",-31.392736,0.238,5389.285376284471,-76.99070330036938,2,0
180,"[0.878235592989236, 0.10849476143757408, 0.9465501237015175, 0.036782488892057597, 0.6061832185901171, 0.16103049842353157, 0.9381913032261975, 0.754215528181061, 0.9279383111058381, 0.8463383144602045]","[1, 2, 5, 4, 3, [1.2393049901134243, 1.1104875837475698]]",-32.140453,1.0,6861.847413607459,131.26533998854092,1,0
181,"[0.5204797698209613, 0.6954477588053287, 0.1617659949304424, 0.20037166244285798, 0.8931191594793692, 0.8442040393525239, 0.3693446051087056, 0.10291791031776754, 0.2948768629088905, 0.25795709061119365]","[4, 3, 1, 5, 2, [1.0177952442799152, 1.3138192312986359]]",-19.913952,0.45,5411.898252546391,-74.33431339252365,1,0
182,"[0.44574946761297274, 0.17179733954442133, 0.4943724634623503, 0.09734051583270886, 0.22967097361776356, 0.7668877685657908, 0.2000118972247269, 0.8686921258192221, 0.15930626684206706, 0.46696496571542956]","[3, 4, 2, 1, 5, [1.071441041812728, 1.379046501701649]]",-30.836124,0.82,4445.649934888278,110.57252616949657,1,0
183,"[0.1856981747758406, 0.41792677933929734, 0.7422717954733375, 0.5265704736911513, 0.9816940698158898, 0.033851072255247305, 0.1398668419874799, 0.2558722471787497, 0.12035028468312325, 0.06553497618854964]","[5, 4, 3, 1, 2, [1.4128529632728501, 1.2767242987778538]]",-28.496569,0.348,4755.456998038369,68.03061361491945,1,0
184,"[0.7327239222892493, 0.528143194109438, 0.6970013287325466, 0.9040707125318459, 0.9973460072524631, 0.2996699674176787, 0.8809217989957298, 0.7504849857086643, 0.29440625505730655, 0.08179935861097465]","[2, 3, 5, 4, 1, [1.3061379785101734, 1.4364980826500362]]",-37.084522,0.009,3843.3085171550497,-33.70984430891099,1,0
185,"[0.1096670759897812, 0.17311753411056197, 0.3571297413236597, 0.6129151007754734, 0.3761272340632972, 0.9621797821920189, 0.09445327947496385, 0.584621304207276, 0.45330696294291706, 0.9461982988843861]","[3, 2, 4, 5, 1, [1.0040319454006341, 1.1147904425468578]]",-37.37352,0.736,4568.870811014011,-192.89386539540692,0,1
186,"[0.7625327721542078, 0.6647551750508727, 0.7314220397943946, 0.24369481729805598, 0.17116619286150125, 0.16947389171043903, 0.8408156525338464, 0.005021681433702185, 0.29292490384489767, 0.07560722577654311]","[2, 3, 1, 5, 4, [1.3009078384110202, 1.2969084786705043]]",-42.19791,0.401,4360.701874971385,-26.945668184119597,3,0
187,"[0.635350197825176, 0.48498072522459, 0.6706066488147825, 0.41905200327664793, 0.5198443829999434, 0.9655029459762797, 0.7917793383976046, 0.2564704871331671, 0.07313907115884899, 0.8492272993383414]","[4, 3, 1, 2, 5, [1.4970739028354831, 1.1371329694313117]]",-19.545902,0.034,4721.300439170769,140.00232473494077,0,0
188,"[0.47398083729185436, 0.8405331480880973, 0.6104552419505265, 0.31158332470010686, 0.9847229533220616, 0.9260339374886072, 0.4972497403365309, 0.8047097652883389, 0.03544114313530833, 0.8197269048684699]","[4, 5, 3, 1, 2, [1.18204054851078, 1.1210039417278885]]",-30.416494,0.102,5910.41166275225,-52.33968135947879,1,0
189,"[0.6259467217944463, 0.4015369194016245, 0.10160872892398376, 0.42447818086302813, 0.43385183999119925, 0.17928695837798514, 0.3259732259920656, 0.4455172368813132, 0.778154308342887, 0.33457424686174364]","[5, 3, 4, 1, 2, [1.2987032012394468, 1.4214165942253023]]",-35.945385,0.785,5171.1844208883285,196.26727252647066,1,0
190,"[0.6601177243918318, 0.20277826786807818, 0.9902621869721799, 0.5166761549923874, 0.5436319601109076, 0.615163879218399, 0.27683558615564485, 0.9645963211717369, 0.45154895978495346, 0.6533487262525371]","[1, 4, 5, 2, 3, [1.4773930903331534, 1.305521472081328]]",-53.231888,0.292,5073.995342392529,47.69416114615899,2,0
191,"[5.874440070419151e-05, 0.38582092634311016, 0.29315201021395276, 0.879268711678988, 0.9921445584664218, 0.8126258778673419, 0.3024174430958071, 0.7291634799053409, 0.06724738316223045, 0.6784824849611818]","[1, 2, 3, 4, 5, [1.2396275494769724, 1.2233791300659504]]",-11.014971,1.0,6479.703783534723,-255.90358051297267,0,1
192,"[0.17754857665685198, 0.1382660101684996, 0.46171192810767137, 0.5389186249127221, 0.6110711180864792, 0.029692685095007776, 0.9279030221118862, 0.9790590968519478, 0.9894998665276551, 0.6394005854688022]","[1, 4, 3, 5, 2, [1.204364196562421, 1.051578375385711]]",-42.583378,0.566,5795.05719909383,122.15220121339996,1,0
193,"[0.4684518498025254, 0.8849856792726881, 0.8453459237856762, 0.9782972203675885, 0.6713555119434792, 0.7959830748226145, 0.3478957336281272, 0.052184341846899795, 0.031908715987441716, 0.482032905909343]","[5, 1, 4, 3, 2, [1.2291757567094297, 1.1541987883867555]]",-35.916294,0.014,4331.118778570212,27.854793309438065,0,0
194,"[0.6784646501321553, 0.31380365384109765, 0.7529067179939889, 0.6644603037349741, 0.6896306790649155, 0.028944037636141506, 0.006001873116465384, 0.9637802088395482, 0.34626043926552696, 0.4627140730437218]","[2, 1, 5, 3, 4, [1.4987071357260509, 1.4318728288542097]]",-31.740133,0.1,6303.4467955775,53.4307235644946,1,0
195,"[0.5504409053186051, 0.6944918768595367, 0.44153470013362117, 0.7024233518308661, 0.4304514246500939, 0.3913089464205747, 0.12192510876241547, 0.18385438735308512, 0.42776013341613417, 0.30378509769095396]","[4, 5, 2, 3, 1, [1.2786234228789461, 1.2420743902293507]]",-2.6008508,0.03,3519.614625130137,51.26576335062498,1,0
196,"[0.3327175889491448, 0.5772496106584787, 0.5969464167840266, 0.27619096390142117, 0.731217294288018, 0.37132476247138424, 0.034277442634008004, 0.07506285355682762, 0.1846694812180445, 0.3308511224269183]","[5, 1, 4, 2, 3, [1.2661371273571806, 1.009803006983216]]",-24.307161,0.148,3069.5686874749395,176.51319306554467,3,0
197,"[0.3948596328799755, 0.5713208824735853, 0.4628214007100119, 0.5585469339468556, 0.5015750500614704, 0.4348178703264459, 0.7988785768715104, 0.16416650114916875, 0.6507266791851024, 0.934632037898691]","[4, 5, 1, 2, 3, [1.0215369228255695, 1.3415889835955412]]",-34.22957,0.042,4467.940960038325,4.166519232908257,0,0
198,"[0.2129040491190839, 0.2323525449858942, 0.5415046531694419, 0.8787304482909905, 0.8216156542774923, 0.5747904104558367, 0.9326483894861043, 0.28436304183435035, 0.2611893128876026, 0.332949618181532]","[4, 2, 3, 1, 5, [1.0407867046504053, 1.337378708138472]]",-44.974262,0.266,6386.79117112911,99.14319628505953,0,0
199,"[0.7645321722982525, 0.3593315357533402, 0.9732829646296605, 0.40011572718528965, 0.335030168229556, 0.416060360813823, 0.9685822479031346, 0.20896441366298013, 0.8311248944828579, 0.30028918719628706]","[1, 2, 5, 4, 3, [1.00400849226879, 1.4881072477864585]]",-40.111767,0.083,6388.478887399033,13.035433097086383,0,0
200,"[0.8656576647958765, 0.6285898411956629, 0.39421507415459467, 0.7286238886833896, 0.28966236648142163, 0.6243615283550821, 0.741477719957495, 0.6061359236783027, 0.009983086242887351, 0.009447315223589325]","[2, 3, 5, 4, 1, [1.4358013530465894, 1.079176942733111]]",-24.838413,0.131,4699.7286172054455,-188.69376171706176,2,0
201,"[0.209620213717558, 0.4831537081499405, 0.46181563574949946, 0.793546674348433, 0.013408926343351557, 0.698434747930721, 0.7508178088398735, 0.24995542760627298, 0.2619036141569505, 0.4311671434333272]","[3, 4, 5, 2, 1, [1.0943696743366362, 1.0286678068058748]]",-37.698463,1.0,4966.916696958915,-212.16892986643256,0,1
202,"[0.4437806149530845, 0.15882890313401388, 0.28137405040204566, 0.021311775778245057, 0.03878756498005209, 0.7632452359566687, 0.6347286924558219, 0.39369570587137837, 0.5516768827418146, 0.5853818453578405]","[3, 1, 4, 5, 2, [1.05113789893651, 1.258286839116329]]",-28.865948,1.0,3669.1421332511227,188.72373437844212,1,0
203,"[0.6785814731792801, 0.37332709861562574, 0.5702244826409146, 0.6512706617629119, 0.9572890059011322, 0.023327999907559738, 0.5206151815725574, 0.36117271142947727, 0.17885640911575984, 0.4642083192478935]","[3, 4, 1, 2, 5, [1.2035184339483211, 1.151226886317266]]",-48.672935,0.06,4233.546911337981,-11.177526661173829,2,0
204,"[0.3356504834180667, 0.3963362334113687, 0.9308943711132365, 0.09955448757146268, 0.5986005854122182, 0.23940611542556622, 0.9540006218554532, 0.7934046846903773, 0.25322973031655316, 0.9604112879921716]","[4, 3, 5, 2, 1, [1.0472095979430667, 1.099903884152373]]",-42.725876,0.805,5922.681373354936,-85.27315708092596,0,1
205,"[0.6563368576631634, 0.5865420546972043, 0.9778855594888392, 0.8641051823615566, 0.8599201038968153, 0.8122647995050745, 0.11027802869190984, 0.7883643043412163, 0.988023528873273, 0.3455018844574719]","[5, 4, 2, 1, 3, [1.1083442856327772, 1.3689061060376222]]",-29.239414,0.007,6073.487811848072,-131.00248029965178,2,0
206,"[0.9057998643385637, 0.09785109238754397, 0.005238587743657597, 0.03836312375803741, 0.20540860470833433, 0.544093951042689, 0.47188232023367394, 0.4724301859034067, 0.6591459127297307, 0.5631804941552707]","[5, 4, 2, 1, 3, [1.102281567465277, 1.0805284153053927]]",-24.112675,1.0,5231.781706831313,97.6446683555888,0,0
207,"[0.9110974736159952, 0.48698526752218674, 0.309938814105018, 0.6775902741542889, 0.49842779876921917, 0.7196309294009875, 0.4131909835150952, 0.4898354643731596, 0.8269730344121644, 0.1925138534539207]","[3, 5, 2, 4, 1, [1.3414624923224978, 1.197724619905388]]",-37.231354,0.104,4227.685680772992,-69.5374469329592,1,0
208,"[0.6401438228539863, 0.10048834415129204, 0.4642293394146174, 0.8067158367684008, 0.6030665128379286, 0.6710623830336278, 0.1070811162868166, 0.9657199861576027, 0.7438145164464807, 0.37029692525250646]","[4, 2, 3, 1, 5, [1.116831374716838, 1.1723984297607195]]",-46.321167,0.797,5097.657120741269,-50.941358263510494,2,0
209,"[0.6630609848163735, 0.14814215310229673, 0.5207056980799561, 0.8116504977116783, 0.826127676498127, 0.10461968394466492, 0.7451018852493958, 0.196401214060539, 0.6601775292446387, 0.11191712187733704]","[1, 5, 3, 4, 2, [1.2690195662933308, 1.472079802310945]]",-47.50567,0.51,5320.330093141218,-20.047104066285783,3,0
210,"[0.5086247089087117, 0.7550331442604261, 0.764668232157529, 0.5652719060525748, 0.654902424624949, 0.4589207428919079, 0.3838571826157784, 0.4922803196883133, 0.4578798470995771, 0.4273334469297919]","[5, 4, 1, 2, 3, [1.1220847389541662, 1.1556038398001554]]",-12.498766,0.011,2305.02063115092,157.57301161363085,0,0
211,"[0.05794347713812131, 0.6243264527163734, 0.6731817871062591, 0.820130177914321, 0.5797639885523904, 0.4286765774920752, 0.6947709404382822, 0.03979461222101888, 0.5601570255090667, 0.47297621066087603]","[4, 3, 2, 5, 1, [1.478556301377349, 1.093241902157711]]",-39.642036,1.0,4657.63381485101,-125.04144997676536,2,0
212,"[0.3355062318628026, 0.702206795445844, 0.7427091406681633, 0.12702079908725872, 0.3444319207061517, 0.802940199227941, 0.40796482712591065, 0.6017157487410744, 0.2969952491626965, 0.9272860642486755]","[3, 5, 2, 4, 1, [1.381775883321446, 1.1520664191275554]]",-39.6831,0.628,5202.34259066097,44.22574189362396,2,0
213,"[0.9518074912127176, 0.7970672312132382, 0.17023377346777702, 0.8435518397704829, 0.5668473701478367, 0.4849208474272997, 0.38423334389649955, 0.9824188159333789, 0.6682814354161869, 0.006915963563364214]","[5, 2, 3, 1, 4, [1.1450708312247757, 1.2400093550751845]]",-48.324486,0.407,6349.613783910451,-55.687791731195205,1,0
214,"[0.9888720468804981, 0.5491499919217024, 0.43157892634148, 0.49481000489027827, 0.6123289576495916, 0.1508316182700159, 0.8613737687102855, 0.19692218912931891, 0.20646153234408793, 0.6005130159027662]","[4, 2, 1, 5, 3, [1.0673253473544384, 1.4645375886367913]]",-37.378677,0.03,6506.120617012325,145.42338983342773,1,0
215,"[0.41206414517903356, 0.18807837114474868, 0.6499747126100434, 0.5427283441603162, 0.48309591378578665, 0.9096927234924853, 0.001711100740593663, 0.7124587821933421, 0.32482521692965916, 0.675821078782134]","[1, 4, 3, 2, 5, [1.3138254309092874, 1.351390197121638]]",-43.384487,0.34,5981.769095778708,-32.75267530738802,1,0
216,"[0.47251221433283963, 0.6538249520446958, 0.006620234918916279, 0.873373918066439, 0.6241211551576805, 0.6223268293074042, 0.6566491519366693, 0.36775930491453057, 0.030746140764960184, 0.710915771397568]","[1, 3, 5, 2, 4, [1.4925849178174722, 1.4312315580117483]]",-42.585964,1.0,5440.577705473692,148.89400014802692,2,0
217,"[0.7234343177514784, 0.48508496410155766, 0.46723647167149296, 0.5736766540749508, 0.1196340535939564, 0.6880888441887196, 0.8335745138861728, 0.74315543251048, 0.2948961386543013, 0.7803146329773382]","[1, 2, 5, 3, 4, [1.1397216309569127, 1.4634957915227989]]",-22.316801,0.675,3898.2047604698896,98.39508583417592,1,0
218,"[0.9529958138712016, 0.3611541888148867, 0.9747566966169463, 0.3680126891626607, 0.7783380893980087, 0.07665800599423356, 0.8898631000044561, 0.6770218631314219, 0.12113599374541884, 0.514207785918218]","[3, 5, 4, 1, 2, [1.1954985905228992, 1.4162986401262905]]",-40.494984,0.065,5312.141840592606,-173.2038440339959,0,1
219,"[0.10850386017892999, 0.5853055659733204, 0.10862275153998646, 0.29958382057856336, 0.8177148700591249, 0.3280363410414373, 0.4072630152269242, 0.6655213604829272, 0.016143094409211356, 0.615644826047254]","[2, 4, 3, 5, 1, [1.186442139498015, 1.2775395439835038]]",-44.019943,0.742,6158.443521746321,-268.2433057257314,2,0
220,"[0.8103876326489711, 0.3933370068417166, 0.31876044317645524, 0.7490569968864097, 0.36128950436768237, 0.6045180798708912, 0.6070825165666314, 0.5578091649918706, 0.9544612891792239, 0.18466215612354364]","[1, 4, 5, 3, 2, [1.333621456698605, 1.1794158801648624]]",-27.997446,0.099,4099.170790459078,103.02789938877783,1,0
221,"[0.4552217220500062, 0.8191482404504983, 0.20129275175618266, 0.6108250421439497, 0.2625999841326757, 0.7952891629950521, 0.5954337191081902, 0.35355141408876867, 0.7315349603128977, 0.665849981181026]","[3, 2, 5, 4, 1, [1.432035393075603, 1.126887986097454]]",-32.90419,0.295,5334.219061479511,-28.259929187231307,2,0
222,"[0.8879214223813737, 0.39566833243345656, 0.8721537611883231, 0.7192006970529491, 0.4316193768164718, 0.488332497814987, 0.6651707532163325, 0.06990746322320507, 0.37655765024973065, 0.7872499722498513]","[5, 2, 1, 4, 3, [1.077537096533321, 1.0873238480257454]]",-37.45091,0.042,3179.3007047920264,39.89749990068526,0,0
223,"[0.5957667066559595, 0.537632670883542, 0.45752704682182377, 0.08352884523637438, 0.13437300664216956, 0.07904091117372924, 0.18618777979408263, 0.32194139995559456, 0.4285659481783718, 0.36031291563828916]","[3, 5, 1, 2, 4, [1.0395593337869873, 1.3507920958069055]]",-31.38135,0.924,4474.13359771691,110.15246517831108,3,0
224,"[0.8902041505117394, 0.30295702621436504, 0.2960449855400009, 0.22638580620639748, 0.531839615219623, 0.9081877811153793, 0.5597925156135102, 0.4149154146573081, 0.9346117458811959, 0.22224012973881646]","[2, 4, 5, 3, 1, [1.165693117795449, 1.426954466354395]]",-39.54227,0.232,5762.643777503509,10.265929245657333,0,0
225,"[0.6145292658175356, 0.5502751333085422, 0.2570986743120839, 0.7231210275537701, 0.6549292818557076, 0.026413062354428418, 0.6313145269461873, 0.8834236490537754, 0.9406076442739987, 0.8230762031299315]","[1, 5, 2, 4, 3, [1.2170648754584514, 1.1805040996711766]]",-52.346382,0.173,5236.431994128851,25.533270989606365,2,0
226,"[0.89710335516812, 0.7965743055318512, 0.8461567148035829, 0.7583323288163653, 0.4894429586928819, 0.08349375783840218, 0.7524477814957642, 0.35235066362525713, 0.49790284378900274, 0.10224942543321835]","[1, 3, 2, 5, 4, [1.473146154654782, 1.331918606277661]]",-48.024323,0.012,5415.24096482809,-31.32344078878498,1,0
227,"[0.30239224931354625, 0.5300076674611044, 0.5255393826799725, 0.07746644552936177, 0.40512952518195067, 0.42888968472811984, 0.7519300861388488, 0.18620137699238903, 0.6231336965003725, 0.9791625428193317]","[4, 3, 5, 2, 1, [1.4179797015379494, 1.2733036690640878]]",-33.807472,0.984,5953.6407211773285,-180.13872262165495,1,0
228,"[0.2895500080743115, 0.6496133196158678, 0.028287211198515627, 0.5958118855862303, 0.2368763301487048, 0.5617205640614817, 0.9263508778819303, 0.5462528681912375, 0.9654444871174664, 0.3393758037529747]","[3, 4, 5, 2, 1, [1.103758638730138, 1.4313504179959124]]",-35.95558,1.0,6750.0548049242825,141.1595725446213,1,0
229,"[0.9418861171453957, 0.747082914961411, 0.2565063771516565, 0.9136264640622527, 0.03945931658881063, 0.24189217435938926, 0.672505188185725, 0.2862213323081403, 0.5601612201388386, 0.9701407644157096]","[1, 3, 2, 5, 4, [1.3580459342124616, 1.3819306712642119]]",-47.427544,1.0,7096.661633451424,-82.81800093169193,2,0
230,"[0.8326413326411732, 0.6119078183522151, 0.21848786002018084, 0.5437283745343284, 0.9292550066378752, 0.09059558801700851, 0.91071266884749, 0.4131709453503265, 0.3984815063538947, 0.28333604761435405]","[2, 1, 5, 3, 4, [1.214655299608777, 1.4577539089230434]]",-44.94863,0.248,4878.250472088546,-107.32868392110305,0,1
231,"[0.700626126177629, 0.3571157972403679, 0.9223609155357586, 0.9149670171170757, 0.5620507578436286, 0.9284886160446457, 0.09107505064627841, 0.5502270512180453, 0.5668765738532722, 0.607923750710582]","[5, 2, 3, 4, 1, [1.3138940811901034, 1.4111412833908195]]",-42.66809,0.066,4704.9574148571155,221.6378479246335,0,0
232,"[0.259694098523257, 0.6515889291850986, 0.5101093968776067, 0.11647269809635452, 0.7891859681183282, 0.7335672465446492, 0.9158015439060371, 0.4623110126834129, 0.33622093081711957, 0.9691568875091797]","[5, 2, 4, 3, 1, [1.1625441423004332, 1.192779797799307]]",-19.75384,0.698,3590.182977946591,6.036462607294595,1,0
233,"[0.7715597902836402, 0.38962341210337736, 0.5981142083444319, 0.7577023122648449, 0.6272065773513176, 0.7423915803942311, 0.08408823338236193, 0.9180583732814691, 0.40098087718162245, 0.5216526908979792]","[3, 1, 5, 2, 4, [1.1962133178343788, 1.4827820072720495]]",-42.723595,0.046,3861.2857996731027,-44.22716340910961,1,0
234,"[0.06328682923127926, 0.1878667470529619, 0.9886064251518437, 0.1631304155132045, 0.7522519204523048, 0.7338338540660337, 0.14973487728548862, 0.548486957383835, 0.8472453174531899, 0.34002933180775186]","[2, 1, 5, 3, 4, [1.3874247246187712, 1.3033104683418755]]",-45.073727,1.0,7080.0396643641825,0.1708850259509802,0,0
235,"[0.6080915194754956, 0.5956899369900104, 0.7152084337147373, 0.21695648128144873, 0.8127561832583979, 0.8075283989206196, 0.7613503165908482, 0.6853895828110014, 0.9571342003051827, 0.18604844460108738]","[4, 5, 3, 1, 2, [1.3873029523721943, 1.3285598493641766]]",-39.88687,0.253,4868.902054041112,172.31017052664362,2,0
236,"[0.10745217183057254, 0.9218943549836325, 0.7008298393296941, 0.9501776586326752, 0.878532364452865, 0.5195162847321232, 0.5331142726361787, 0.022857197317763367, 0.7630211233019482, 0.46176600507653953]","[5, 1, 2, 4, 3, [1.4544302319345548, 1.2910752983613363]]",-29.042637,0.747,6016.824523057959,112.84882231405075,1,0
237,"[0.5594422218792265, 0.21247294599311473, 0.14661835940666723, 0.6006577244626868, 0.5440284104694755, 0.5411526641381009, 0.23382460621390544, 0.5058676565511323, 0.6026366985265016, 0.3725937000314068]","[4, 5, 3, 1, 2, [1.1827590574543676, 1.3815431997503684]]",-15.269999,0.513,4177.117355021932,128.63407459528293,2,0
238,"[0.1610180164575541, 0.37635714264544984, 0.20656724519050462, 0.6692381989509405, 0.8851870662307397, 0.41054405287091544, 0.6532271681183327, 0.42758373782573955, 0.021102303237462317, 0.8871729108132633]","[5, 1, 4, 3, 2, [1.027437577966587, 1.3451436387178939]]",-44.772053,0.454,4808.338006681212,170.94727710206865,1,0
239,"[0.874027286065283, 0.7380432061635774, 0.8304050025732611, 0.9393830343855777, 0.062295452051156164, 0.03050682495639434, 0.7049107886167258, 0.8529793382581837, 0.9107067527693854, 0.4363502403629047]","[3, 2, 1, 4, 5, [1.4450282692470053, 1.1008220022538386]]",-50.447334,1.0,5674.893714724566,46.463022845312395,1,0
240,"[0.049996800145648335, 0.9269649422267336, 0.7454835732762836, 0.6468619083968171, 0.9122378350746126, 0.7556447194152685, 0.0805302255618574, 0.9593798506950093, 0.3748801966962766, 0.6979548091261205]","[4, 1, 3, 5, 2, [1.3129254115740516, 1.0706730241691496]]",-51.837475,1.0,5539.24042472127,-264.7959870310209,0,1
241,"[0.11534540179084907, 0.6619063429739838, 0.7897171680618522, 0.44559469848566724, 0.9894462094505952, 0.8795127500125371, 0.24837938631858902, 0.3927256471737147, 0.8458827834590238, 0.8718653441613036]","[1, 3, 5, 4, 2, [1.3426089775118117, 1.2817297174451943]]",-42.79956,0.707,6370.317016751334,-69.32843446825115,0,1
